0.0006036000000015918,[-1.01218724  0.29813686 -1.14275444],[ 0.84106189 -0.01203666 -1.38315976]
0.009008600000001366,[-1.01206219  0.29809922 -1.14272451],[ 0.84100127 -0.01207106 -1.38315308]
0.01642540000000281,[-1.01194978  0.29805687 -1.14269543],[ 0.84094691 -0.01211467 -1.38313234]
0.024521299999999968,[-1.01184535  0.29803649 -1.1426686 ],[ 0.84089148 -0.01216289 -1.38311696]
0.033730399999999605,[-1.01174128  0.29801145 -1.14262605],[ 0.8408401  -0.01220015 -1.38309765]
0.041292900000001964,[-1.01164687  0.29798225 -1.14260483],[ 0.8407737  -0.01222709 -1.38308358]
0.049751400000001667,[-1.0115571   0.29793742 -1.14256775],[ 0.84073734 -0.01229517 -1.38307178]
0.05807070000000181,[-1.0114758   0.29788703 -1.14253175],[ 0.84068805 -0.01236296 -1.38305008]
0.0664851000000013,[-1.01141179  0.29786739 -1.14249742],[ 0.84063315 -0.01241671 -1.38302994]
0.07483560000000011,[-1.01135552  0.29785171 -1.14246273],[ 0.84058267 -0.01245825 -1.38301682]
0.08306789999999964,[-1.01130641  0.29782286 -1.14242148],[ 0.84053344 -0.01250297 -1.3829987 ]
0.0915064000000001,[-1.01126802  0.29777932 -1.14238489],[ 0.84050924 -0.01257744 -1.38298512]
0.1005381000000014,[-1.01123083  0.29771933 -1.14235842],[ 0.84047413 -0.01263296 -1.38296378]
0.10823800000000006,[-1.01121163  0.2976664  -1.14235091],[ 0.840464   -0.01269579 -1.38295352]
0.11636179999999996,[-1.01120424  0.29761463 -1.14234173],[ 0.84044594 -0.01275189 -1.38293767]
0.12542450000000116,[-1.01120543  0.29756328 -1.14232624],[ 0.84043324 -0.01282325 -1.38292158]
0.13382239999999967,[-1.01123607  0.29752451 -1.14232504],[ 0.84041536 -0.01288965 -1.38290584]
0.14139040000000236,[-1.01127315  0.29748601 -1.1423322 ],[ 0.84038985 -0.01295575 -1.38288903]
0.149781100000002,[-1.01132667  0.29743478 -1.14234626],[ 0.84036899 -0.01301127 -1.3828727 ]
0.1589626000000024,[-1.01140034  0.29738307 -1.1423595 ],[ 0.84034836 -0.01307422 -1.38284802]
0.1671945000000008,[-1.01147616  0.29732156 -1.14237523],[ 0.84032691 -0.01315619 -1.38282347]
0.17580630000000141,[-1.01156628  0.29727983 -1.14239216],[ 0.84031993 -0.01323981 -1.38279247]
0.18379170000000045,[-1.01167297  0.29722613 -1.14242351],[ 0.84029537 -0.01330923 -1.38276374]
0.19141130000000217,[-1.01179194  0.29717812 -1.14248037],[ 0.84028649 -0.01338184 -1.38273132]
0.2005156000000028,[-1.01192796  0.29715383 -1.14252973],[ 0.84027261 -0.01345086 -1.38268936]
0.20861280000000093,[-1.01206708  0.29712176 -1.14259028],[ 0.84026015 -0.01352865 -1.38264883]
0.21652110000000135,[-1.01222575  0.29711142 -1.14266884],[ 0.84023476 -0.01359177 -1.38260472]
0.22469810000000123,[-1.01249957  0.29706562 -1.14286816],[ 0.8402133  -0.01368174 -1.38257134]
0.23354680000000272,[-1.01264966  0.29701614 -1.14296007],[ 0.84019715 -0.01376029 -1.382532  ]
0.24139660000000163,[-1.01281476  0.2969954  -1.14304495],[ 0.84017372 -0.0138409  -1.3824929 ]
0.24981320000000196,[-1.01300597  0.2969664  -1.14314973],[ 0.84015888 -0.01392203 -1.38245535]
0.2580510999999994,[-1.01321399  0.29693389 -1.14324665],[ 0.84013093 -0.01400338 -1.38241971]
0.26656730000000195,[-1.01344788  0.29689515 -1.14333904],[ 0.84011048 -0.01407773 -1.38239491]
0.27509410000000045,[-1.01359212  0.29687876 -1.14333534],[ 0.84006763 -0.01413163 -1.38236499]
0.28294969999999964,[-1.0138042   0.29686099 -1.14339411],[ 0.84004313 -0.01419553 -1.38233626]
0.2909600999999995,[-1.0140518   0.29682502 -1.14349735],[ 0.84002167 -0.01428025 -1.38230789]
0.29846520000000254,[-1.01416171  0.29680368 -1.14354134],[ 0.84000731 -0.0143202  -1.38228333]
0.30652020000000135,[-1.0143894   0.29675627 -1.14363039],[ 0.8399899  -0.01442435 -1.38226032]
0.3147900000000021,[-1.0146302   0.29673266 -1.14370799],[ 0.83995503 -0.01452637 -1.38223755]
0.3230575000000009,[-1.01485896  0.29670417 -1.14378452],[ 0.83993006 -0.0146495  -1.38220119]
0.33135580000000076,[-1.01508343  0.29667932 -1.14383852],[ 0.83990246 -0.01479889 -1.38216913]
0.3395202000000026,[-1.01530457  0.29666457 -1.14387786],[ 0.83987421 -0.01496517 -1.38213813]
0.3479018000000025,[-1.01555192  0.29663572 -1.14392829],[ 0.83983588 -0.01514853 -1.38210189]
0.35652179999999944,[-1.01578748  0.29658967 -1.14398372],[ 0.83979666 -0.01536674 -1.38206959]
0.3647088000000025,[-1.01604331  0.29650521 -1.14400351],[ 0.83976084 -0.01561941 -1.38203311]
0.3730328000000007,[-1.01626348  0.29641551 -1.14400899],[ 0.83971792 -0.0159351  -1.38199699]
0.38176360000000287,[-1.01647186  0.29633754 -1.1440326 ],[ 0.83966476 -0.01628438 -1.38198042]
0.38992290000000196,[-1.0166707   0.29625431 -1.14403653],[ 0.83959681 -0.01664145 -1.38195097]
0.39814600000000056,[-1.01685452  0.29615384 -1.14402485],[ 0.83954108 -0.01702501 -1.3818866 ]
0.4059784000000022,[-1.01702642  0.29604322 -1.14398885],[ 0.83949476 -0.01744054 -1.38182664]
0.41328999999999994,[-1.01717842  0.29592511 -1.14396346],[ 0.8394435  -0.01797733 -1.38177967]
0.42116230000000243,[-1.01734805  0.29579756 -1.14394498],[ 0.83937281 -0.01843817 -1.38176   ]
0.42879549999999966,[-1.01749873  0.29563487 -1.14390171],[ 0.83933395 -0.0189065  -1.38168979]
0.43737090000000123,[-1.01764297  0.29545528 -1.14387715],[ 0.83929443 -0.01938542 -1.38161314]
0.44585190000000097,[-1.01779687  0.29530185 -1.14385509],[ 0.83928531 -0.01990747 -1.38153005]
0.45382370000000094,[-1.01796412  0.29512635 -1.14383352],[ 0.83927137 -0.02044602 -1.38144112]
0.46222910000000184,[-1.01808608  0.29489282 -1.14377129],[ 0.83926034 -0.02101647 -1.38136458]
0.47061370000000124,[-1.01825094  0.29459572 -1.14376521],[ 0.83923906 -0.02158106 -1.38126552]
0.47903619999999947,[-1.01820481  0.29429913 -1.14360058],[ 0.83924633 -0.02214801 -1.38116097]
0.4872842000000013,[-1.01827812  0.29402924 -1.14350104],[ 0.83927155 -0.02272921 -1.38105285]
0.4957279999999997,[-1.01836193  0.29384664 -1.14346719],[ 0.83923995 -0.02355631 -1.38110876]
0.5038970999999997,[-1.01841486  0.29355168 -1.14333498],[ 0.83936197 -0.02399261 -1.38077188]
0.5123663,[-1.01833832  0.2932668  -1.1430589 ],[ 0.83938801 -0.02466093 -1.38063788]
0.5208010000000023,[-1.01834762  0.29294485 -1.14293492],[ 0.83939338 -0.02535432 -1.38052762]
0.5290706000000007,[-1.0183593   0.29261029 -1.1427803 ],[ 0.83941752 -0.02603326 -1.38035154]
0.5372833999999997,[-1.01836133  0.292292   -1.14262164],[ 0.83945465 -0.02674041 -1.38017929]
0.5457327999999997,[-1.01838517  0.29193765 -1.14245653],[ 0.83951676 -0.02748174 -1.379987  ]
0.5545403000000029,[-1.01839495  0.29156283 -1.14228547],[ 0.8395288  -0.02822098 -1.3797859 ]
0.5629830000000027,[-1.01849389  0.29112577 -1.14220297],[ 0.83953309 -0.0289891  -1.37959397]
0.5710692000000002,[-1.01849413  0.29068628 -1.14199364],[ 0.83953804 -0.02974274 -1.37935495]
0.5789323000000017,[-1.01849902  0.29028949 -1.14182448],[ 0.83953357 -0.0307011  -1.37924969]
0.5872945999999999,[-1.0184778   0.28987533 -1.14162886],[ 0.83959597 -0.03126602 -1.37881994]
0.5957189000000014,[-1.01843894  0.28942335 -1.14141393],[ 0.83960694 -0.03210111 -1.37855911]
0.6039358999999997,[-1.0183022   0.28900465 -1.14106345],[ 0.83962607 -0.03292043 -1.37831807]
0.6123732000000004,[-1.01830029  0.28855646 -1.14089799],[ 0.83972895 -0.03375397 -1.3781004 ]
0.6211868000000003,[-1.01822996  0.28809124 -1.14071035],[ 0.83978373 -0.03454145 -1.3778255 ]
0.6288996000000004,[-1.01815629  0.28765714 -1.14052415],[ 0.83982885 -0.03529747 -1.37756813]
0.637322600000001,[-1.01806629  0.28723136 -1.1403569 ],[ 0.83989543 -0.03603153 -1.3772881 ]
0.6461162000000016,[-1.01798451  0.28680182 -1.14017713],[ 0.83996892 -0.03676768 -1.37699819]
0.6538620000000002,[-1.01788437  0.28636679 -1.13999224],[ 0.8399471  -0.0376449  -1.37683225]
0.6622944000000004,[-1.01776338  0.28595364 -1.13981593],[ 0.84011096 -0.03822719 -1.37640786]
0.6705579000000021,[-1.01768601  0.28557855 -1.13967562],[ 0.84018111 -0.03897507 -1.37610829]
0.6786220000000007,[-1.01765692  0.28515249 -1.13960481],[ 0.8402583  -0.03973976 -1.37578118]
0.6867237000000017,[-1.01749265  0.28472307 -1.1394273 ],[ 0.84037626 -0.04048868 -1.37541008]
0.6942889000000001,[-1.01742232  0.28454423 -1.13933289],[ 0.84043264 -0.04080208 -1.37523186]
0.7039749000000022,[-1.01712787  0.28402168 -1.13899887],[ 0.84054577 -0.04190944 -1.37479877]
0.7129508000000015,[-1.01694131  0.28369778 -1.13880777],[ 0.84065479 -0.0426022  -1.37447405]
0.7396895000000008,[-1.01660764  0.28303939 -1.13849616],[ 0.84100002 -0.04383376 -1.37367404]
0.7527071000000021,[-1.01626885  0.28227764 -1.13820803],[ 0.84138179 -0.04545735 -1.37277675]
0.7625884999999997,[-1.015993    0.28184628 -1.13795531],[ 0.84155989 -0.04646573 -1.37230289]
0.7728324000000022,[-1.01574516  0.28163081 -1.13770926],[ 0.84169412 -0.04715337 -1.37196362]
0.7818745000000007,[-1.01556385  0.28139055 -1.13752043],[ 0.84196126 -0.04775864 -1.37151837]
0.7919621000000028,[-1.01534212  0.28103539 -1.13725853],[ 0.84225148 -0.04873241 -1.37094045]
0.8009715000000028,[-1.01520419  0.28080809 -1.13709497],[ 0.84249067 -0.04940165 -1.37050414]
0.8097026000000014,[-1.01504886  0.28059393 -1.13692415],[ 0.84270728 -0.05005287 -1.37013519]
0.8192034000000028,[-1.01491225  0.28037781 -1.1367625 ],[ 0.84294885 -0.05071897 -1.36974633]
0.8274029000000027,[-1.01479805  0.28021336 -1.13660204],[ 0.84311372 -0.05146195 -1.36939478]
0.8358837000000001,[-1.01465368  0.2800549  -1.13645017],[ 0.8433485  -0.05199456 -1.36898327]
0.8438028000000024,[-1.01463985  0.27988666 -1.13644016],[ 0.8436287  -0.05259058 -1.36860442]
0.8522801000000015,[-1.01453221  0.27971703 -1.13629591],[ 0.84384084 -0.05320926 -1.36825478]
0.8604890000000012,[-1.0144242   0.27955478 -1.13617206],[ 0.84407663 -0.0537791  -1.36789787]
0.868878200000001,[-1.01431108  0.27941161 -1.13606799],[ 0.84429765 -0.05433583 -1.3675462 ]
0.8772964000000023,[-1.01412141  0.27929163 -1.13588202],[ 0.84455585 -0.05489645 -1.36719382]
0.88551,[-1.01398838  0.27916372 -1.13572586],[ 0.844751   -0.05542586 -1.36689365]
0.8938061000000026,[-1.0139091   0.27901268 -1.13564003],[ 0.84488809 -0.05604004 -1.36662912]
0.9022910000000017,[-1.01383209  0.27889842 -1.13554668],[ 0.84510869 -0.05648536 -1.3663224 ]
0.9103639000000001,[-1.01373684  0.27879137 -1.13546801],[ 0.84533352 -0.05691999 -1.36602139]
0.9186648999999996,[-1.01362765  0.27866739 -1.13537645],[ 0.84564996 -0.05724619 -1.36568129]
0.9270474000000029,[-1.0135324   0.27853584 -1.13528883],[ 0.84587646 -0.05761527 -1.36540437]
