time,x,y,z,qx,qy,qz,qw
0.004200900089927018,-1.0610411167144775,1.012596845626831,-0.09752317517995834,-0.0012386677553877234,-0.002111295470967889,-0.003168318886309862,0.9999920129776001
0.008923600078560412,-1.061038613319397,1.0125722885131836,-0.09755052626132965,-0.0011228857329115272,-0.00211900076828897,-0.003196952398866415,0.9999920129776001
0.014283600030466914,-1.0610382556915283,1.0125281810760498,-0.09756236523389816,-0.001080194371752441,-0.0021232489962130785,-0.0031094267033040524,0.9999923706054688
0.018336100038141012,-1.0610407590866089,1.0125285387039185,-0.09755472093820572,-0.0011215016711503267,-0.0019708762411028147,-0.003180781379342079,0.9999923706054688
0.022664700052700937,-1.0610445737838745,1.012546420097351,-0.09753923118114471,-0.0010895924642682076,-0.002067401073873043,-0.003150749020278454,0.9999923706054688
0.027001800015568733,-1.0610480308532715,1.0125598907470703,-0.0975312814116478,-0.0012519634328782558,-0.0020145103335380554,-0.003158032428473234,0.9999922513961792
0.031095199985429645,-1.0610640048980713,1.0125864744186401,-0.09749139100313187,-0.0014286210061982274,-0.0020268617663532495,-0.003169952891767025,0.9999918937683105
0.03549310006201267,-1.0610557794570923,1.0126228332519531,-0.09744584560394287,-0.0012961257016286254,-0.0018984368070960045,-0.0031836845446377993,0.9999923706054688
0.03920790005940944,-1.0610672235488892,1.0126469135284424,-0.09742562472820282,-0.0015868201153352857,-0.002130502136424184,-0.003177499631419778,0.9999914169311523
0.043558300007134676,-1.0610677003860474,1.012648582458496,-0.09743256121873856,-0.0016203265404328704,-0.0020936154760420322,-0.0032227744814008474,0.9999912977218628
0.04838180006481707,-1.0610566139221191,1.0126612186431885,-0.09742818027734756,-0.0015839263796806335,-0.002022389555349946,-0.003249658038839698,0.9999914169311523
0.05359460006002337,-1.0610573291778564,1.0126583576202393,-0.09744753688573837,-0.00157459219917655,-0.002106646541506052,-0.003146640257909894,0.9999916553497314
0.060436700005084276,-1.0610404014587402,1.0126445293426514,-0.0974956750869751,-0.001399822300300002,-0.0020420202054083347,-0.0032197588589042425,0.999991774559021
0.06621419999282807,-1.0610321760177612,1.0126421451568604,-0.09752371907234192,-0.0014595281099900603,-0.002130460925400257,-0.0031898063607513905,0.9999916553497314
0.07104850001633167,-1.0610301494598389,1.0126395225524902,-0.09755486994981766,-0.001505362568423152,-0.0019182008691132069,-0.0032522135879844427,0.999991774559021
0.07462680002208799,-1.0610202550888062,1.012654423713684,-0.09757991880178452,-0.0014473787741735578,-0.0017883239779621363,-0.0033617012668401003,0.999991774559021
0.07932340004481375,-1.0610157251358032,1.0126821994781494,-0.09759797900915146,-0.001556986477226019,-0.0020859173964709044,-0.003359891241416335,0.9999909400939941
0.08394390007015318,-1.0610029697418213,1.0127263069152832,-0.09760730713605881,-0.0018001156859099865,-0.0020383233204483986,-0.0034066508524119854,0.9999905824661255
0.08900560007896274,-1.0609794855117798,1.0128422975540161,-0.09761330485343933,-0.0021168894600123167,-0.0021420842967927456,-0.0035739722661674023,0.9999891519546509
0.09369980008341372,-1.0609575510025024,1.012914776802063,-0.09761956334114075,-0.0021955021657049656,-0.0023279862944036722,-0.0034909010864794254,0.9999887943267822
