time,x,y,z,qx,qy,qz,qw
0.0033085000031860545,-0.12484747171401978,1.1125876903533936,0.4428350627422333,-0.0677068904042244,0.207088440656662,0.030524512752890587,0.9754990339279175
0.007437899999786168,-0.12484747171401978,1.1125876903533936,0.4428350627422333,-0.0677068904042244,0.207088440656662,0.030524512752890587,0.9754990339279175
0.010894799997913651,-0.12484747171401978,1.1125876903533936,0.4428350627422333,-0.0677068904042244,0.207088440656662,0.030524512752890587,0.9754990339279175
0.014704100001836196,-0.1250871866941452,1.1124577522277832,0.44277942180633545,-0.06827052682638168,0.20731709897518158,0.03131550922989845,0.9753862023353577
0.01865699999325443,-0.1250871866941452,1.1124577522277832,0.44277942180633545,-0.06827052682638168,0.20731709897518158,0.03131550922989845,0.9753862023353577
0.02265389999956824,-0.12556670606136322,1.1120920181274414,0.4425373077392578,-0.06777014583349228,0.2066689133644104,0.03368367627263069,0.9754796624183655
0.026182899993727915,-0.12556670606136322,1.1120920181274414,0.4425373077392578,-0.06777014583349228,0.2066689133644104,0.03368367627263069,0.9754796624183655
0.03040119999786839,-0.12556670606136322,1.1120920181274414,0.4425373077392578,-0.06777014583349228,0.2066689133644104,0.03368367627263069,0.9754796624183655
0.034875400000601076,-0.1258070170879364,1.1119006872177124,0.4424220323562622,-0.06773623824119568,0.20676136016845703,0.03397563099861145,0.9754523038864136
0.03862969999318011,-0.125963032245636,1.1116496324539185,0.44229504466056824,-0.06621330976486206,0.20704159140586853,0.03285824880003929,0.9755357503890991
0.042091099996468984,-0.12601733207702637,1.1115648746490479,0.44223976135253906,-0.06593792885541916,0.20691025257110596,0.032014619559049606,0.9756102561950684
0.04589039999700617,-0.12601733207702637,1.1115648746490479,0.44223976135253906,-0.06593792885541916,0.20691025257110596,0.032014619559049606,0.9756102561950684
0.050120400002924725,-0.12619110941886902,1.1115317344665527,0.44212085008621216,-0.06667628139257431,0.20684029161930084,0.03302592784166336,0.9755412340164185
0.054540800003451295,-0.12624797224998474,1.1113543510437012,0.4420693814754486,-0.06520414352416992,0.20677077770233154,0.03241075575351715,0.9756760597229004
0.058015200003865175,-0.12624797224998474,1.1113543510437012,0.4420693814754486,-0.06520414352416992,0.20677077770233154,0.03241075575351715,0.9756760597229004
0.06276649999199435,-0.12642379105091095,1.1113218069076538,0.44199371337890625,-0.06558042019605637,0.2064002901315689,0.03343100845813751,0.9756948947906494
0.06756799999857321,-0.1264907419681549,1.1111057996749878,0.4418960511684418,-0.06378752738237381,0.20649738609790802,0.032317761331796646,0.9758306741714478
0.07119829999282956,-0.12657451629638672,1.1110279560089111,0.44183430075645447,-0.06353259831666946,0.20623236894607544,0.03238018974661827,0.9759013652801514
0.07545089999621268,-0.12667544186115265,1.1109254360198975,0.4417543411254883,-0.06285808235406876,0.20576024055480957,0.03246096894145012,0.9760419130325317
0.07967199999256991,-0.12677744030952454,1.110808253288269,0.44168564677238464,-0.06359950453042984,0.20541110634803772,0.033540286123752594,0.9760310053825378
0.08739040000364184,-0.1269531399011612,1.1106034517288208,0.44155704975128174,-0.06578639894723892,0.20476773381233215,0.03583406284451485,0.9759397506713867
0.09175609999510925,-0.12702441215515137,1.110513687133789,0.4415196180343628,-0.06555986404418945,0.20446161925792694,0.03574109449982643,0.9760225415229797
0.09601979999570176,-0.12711068987846375,1.1104087829589844,0.441459059715271,-0.06531783193349838,0.20413966476917267,0.03575636073946953,0.9761056303977966
0.10034489999816287,-0.1272437870502472,1.1102900505065918,0.4414079189300537,-0.06516287475824356,0.20482510328292847,0.03552471473813057,0.975980818271637
0.10439269999915268,-0.12732285261154175,1.1101913452148438,0.44138261675834656,-0.06499738246202469,0.20472204685211182,0.035775020718574524,0.9760043621063232
0.10870909999357536,-0.12739230692386627,1.1100879907608032,0.44135376811027527,-0.06474059820175171,0.20469042658805847,0.03586847335100174,0.9760245680809021
0.11271499999566004,-0.12749126553535461,1.1099883317947388,0.4413190484046936,-0.0645630955696106,0.20496681332588196,0.03612229973077774,0.9759690165519714
0.11701410000387114,-0.12757010757923126,1.1098591089248657,0.4413125216960907,-0.0649341568350792,0.20480942726135254,0.03699266165494919,0.9759447574615479
0.12149809999391437,-0.12767605483531952,1.1097362041473389,0.4413008391857147,-0.06448961794376373,0.20469839870929718,0.036820150911808014,0.9760041236877441
0.1253895999980159,-0.1277419775724411,1.1096138954162598,0.4412991404533386,-0.0642278864979744,0.20461595058441162,0.03683486580848694,0.9760380983352661
0.1295722999930149,-0.12779702246189117,1.109504222869873,0.4412951171398163,-0.06396118551492691,0.20460568368434906,0.036952439695596695,0.9760532975196838
0.13367700000526384,-0.12784746289253235,1.109342336654663,0.44130322337150574,-0.06266841292381287,0.20481064915657043,0.03572145849466324,0.976140022277832
0.13792349999130238,-0.12790055572986603,1.1092184782028198,0.44130921363830566,-0.06197124719619751,0.20480339229106903,0.03547082468867302,0.9761951565742493
0.142348099994706,-0.12794455885887146,1.1091022491455078,0.4413042664527893,-0.06145748496055603,0.20477394759655,0.03541228547692299,0.9762359261512756
0.14580499999283347,-0.12794455885887146,1.1091022491455078,0.4413042664527893,-0.06145748496055603,0.20477394759655,0.03541228547692299,0.9762359261512756
0.15051540000422392,-0.12808622419834137,1.1089855432510376,0.4412180483341217,-0.06269531697034836,0.2054898589849472,0.0365263931453228,0.975965678691864
0.1556101000023773,-0.12802353501319885,1.1087175607681274,0.44125014543533325,-0.061743903905153275,0.20555952191352844,0.03599270433187485,0.9760316014289856
