1,1,2,"[1, 2, 4]","[230, 3, 210, 1, 250, 2]"
1,1,2,"[4, 1, 2]","[220, 1, 200, 3, 210, 2]"
1,1,1,"[4, 2, 1]","[220, 2, 240, 1, 230, 3]"
2,2,1,"[2, 1, 4]","[210, 3, 230, 3, 220, 1]"
2,1,2,"[4, 1, 2]","[220, 2, 200, 2, 210, 1]"
2,2,1,"[2, 4, 1]","[210, 1, 220, 3, 200, 2]"
1,2,2,"[2, 4, 1]","[240, 2, 220, 2, 200, 1]"
1,1,1,"[2, 4, 1]","[210, 3, 220, 3, 230, 1]"
2,2,2,"[2, 4, 1]","[240, 3, 220, 1, 230, 3]"
1,1,2,"[1, 4, 2]","[230, 3, 220, 3, 240, 2]"
2,1,2,"[1, 2, 4]","[230, 3, 210, 1, 220, 1]"
