time,x,y,z,qx,qy,qz,qw
0.003539400000590831,-2.869452714920044,2.1265978813171387,0.049663640558719635,-0.0005572690279223025,-0.0015746228164061904,0.004692175891250372,0.9999876022338867
0.009021699996083044,-2.8694584369659424,2.126591920852661,0.04964984580874443,-0.00034782441798597574,-0.0016736784018576145,0.004714976530522108,0.9999874830245972
0.013535999998566695,-2.8694534301757812,2.1265814304351807,0.04963517561554909,-0.00026532792253419757,-0.0017091961344704032,0.004731160122901201,0.9999873638153076
0.017415199996321462,-2.869473695755005,2.1265711784362793,0.04963896423578262,-0.00025423095212318003,-0.0016675249207764864,0.0047114514745771885,0.9999874830245972
0.022024099991540425,-2.869476795196533,2.1265761852264404,0.04963088408112526,-0.00032135771471075714,-0.001734263845719397,0.0048212930560112,0.9999868869781494
0.030779900000197813,-2.8694891929626465,2.126556158065796,0.049604661762714386,-7.760246080579236e-05,-0.0017836468759924173,0.004747591447085142,0.9999871253967285
0.0360826999967685,-2.8694992065429688,2.1265711784362793,0.04963335394859314,-0.00018465287575963885,-0.001780112972483039,0.004865546710789204,0.9999866485595703
0.04084669999429025,-2.8694851398468018,2.1265766620635986,0.04960733279585838,-0.00021145188657101244,-0.0017774882726371288,0.004807544406503439,0.9999868869781494
0.04482119999011047,-2.869494915008545,2.1265740394592285,0.04962138459086418,-0.00022937361791264266,-0.0017343556974083185,0.00474146893247962,0.9999872446060181
0.04907449999882374,-2.869469165802002,2.1265814304351807,0.04963662102818489,-0.0004031675634905696,-0.0016346516786143184,0.004697952885180712,0.9999876022338867
0.05380189999414142,-2.869462728500366,2.1265952587127686,0.049646373838186264,-0.0004559029475785792,-0.001584779005497694,0.004774061497300863,0.9999872446060181
0.05763519999163691,-2.86944317817688,2.1266121864318848,0.04963799938559532,-0.0002549025812186301,-0.0014977693790569901,0.00478097191080451,0.9999874830245972
0.06283929999335669,-2.869446039199829,2.1266281604766846,0.049628037959337234,-0.00019487006647977978,-0.0015374330105260015,0.0046838996931910515,0.9999878406524658
0.06816679998883046,-2.869436025619507,2.126622438430786,0.04960792139172554,2.044348366325721e-05,-0.0017228226643055677,0.004831074737012386,0.9999868869781494
0.07285209999827202,-2.8694374561309814,2.1266162395477295,0.04960797727108002,-0.00012419822451192886,-0.0015479597495868802,0.004718413110822439,0.9999877214431763
0.07878459998755716,-2.8694350719451904,2.1266136169433594,0.049570392817258835,-5.7858447689795867e-05,-0.0017526027513667941,0.004797995090484619,0.999987006187439
0.08308639998722356,-2.8694419860839844,2.1266205310821533,0.049570415169000626,-1.2019623682135716e-05,-0.001735702040605247,0.004784537013620138,0.9999871253967285
0.09110909998707939,-2.869450330734253,2.1266024112701416,0.04952812194824219,-5.897272421861999e-05,-0.001815964700654149,0.004797741305083036,0.9999868869781494
0.09530709999671672,-2.869464635848999,2.1265957355499268,0.04953417927026749,-2.4728240532567725e-05,-0.001720858970656991,0.004829812329262495,0.9999868869781494
0.10347059999185149,-2.869476318359375,2.1265900135040283,0.049516547471284866,-0.0001035899986163713,-0.001847236417233944,0.004756787791848183,0.999987006187439
0.10728649998782203,-2.869478940963745,2.126577138900757,0.04954499751329422,-0.0002259907778352499,-0.0016902679344639182,0.004733668640255928,0.9999873638153076
0.11155709999729879,-2.8694660663604736,2.1265780925750732,0.049515098333358765,-0.00016037115710787475,-0.0017531054327264428,0.004834079649299383,0.9999867677688599
0.11573219999263529,-2.8694543838500977,2.1265528202056885,0.04949698969721794,-0.0001593300694366917,-0.0017281683394685388,0.004787105601280928,0.999987006187439
0.11983179999515414,-2.869445562362671,2.126498222351074,0.049459077417850494,-9.65513099799864e-05,-0.0015809012111276388,0.004815642721951008,0.9999871253967285
0.12449439999181777,-2.869438886642456,2.1264262199401855,0.049382518976926804,-0.00012204008817207068,-0.0017462836112827063,0.004895899444818497,0.9999865293502808
0.1287917000008747,-2.869424343109131,2.1263327598571777,0.04930088296532631,-2.5504875793558313e-06,-0.0018327470170333982,0.004996256437152624,0.9999858140945435
0.13288449999527074,-2.869396209716797,2.1262331008911133,0.049208786338567734,2.7663027140079066e-05,-0.0017942317062988877,0.004957536701112986,0.9999861717224121
0.1368330999976024,-2.869396924972534,2.126103639602661,0.04914126917719841,1.5774054190842435e-05,-0.0017555165104568005,0.004971063695847988,0.9999861717224121
0.14065269999264274,-2.869389295578003,2.125950813293457,0.04906263202428818,-0.0001497812190791592,-0.001895879046060145,0.004985051229596138,0.9999858140945435
0.1487736999988556,-2.869392156600952,2.125650405883789,0.048922888934612274,8.571864600526169e-05,-0.00185075169429183,0.004988245200365782,0.9999858140945435
0.15365659999952186,-2.8694047927856445,2.1254701614379883,0.048854317516088486,6.677297642454505e-05,-0.002208415186032653,0.005028378218412399,0.9999849796295166
0.15809499999159016,-2.8694143295288086,2.1252999305725098,0.0488150492310524,-2.9807331884512678e-05,-0.002047264948487282,0.0050767711363732815,0.9999850988388062
0.16179980000015348,-2.869418144226074,2.1251027584075928,0.0487830825150013,-0.00010844093776540831,-0.0021487281192094088,0.0050782798789441586,0.999984860420227
0.16636049999215174,-2.8694241046905518,2.1249146461486816,0.04876287281513214,1.0639721949701197e-05,-0.0021852708887308836,0.005098031833767891,0.999984622001648
0.1747093999874778,-2.8694286346435547,2.1245243549346924,0.048747144639492035,0.00011702728806994855,-0.0019395931158214808,0.005106034222990274,0.9999850988388062
0.17991729998902883,-2.869422674179077,2.124326229095459,0.04874773323535919,0.00037545996019616723,-0.0019129388965666294,0.00498749827966094,0.9999856948852539
0.1849377999897115,-2.8693857192993164,2.1241304874420166,0.04874591901898384,0.0002836917410604656,-0.001925573218613863,0.005057387053966522,0.9999853372573853
0.1892420999938622,-2.869372606277466,2.1239240169525146,0.048746347427368164,0.0004367893561720848,-0.001688100746832788,0.0050126235000789165,0.999985933303833
0.19436259999929462,-2.8692522048950195,2.1235897541046143,0.04877777397632599,0.00043543148785829544,-0.001746998867020011,0.005151315126568079,0.9999850988388062
0.19899409999197815,-2.869183301925659,2.123434543609619,0.04876832291483879,0.000353647192241624,-0.0015873723896220326,0.005333560518920422,0.9999845027923584
0.20417989999987185,-2.869100332260132,2.1232683658599854,0.0487554669380188,0.00038937004865147173,-0.0015686146216467023,0.005508819594979286,0.999983549118042
0.20906869998725597,-2.8690178394317627,2.12314772605896,0.048768337815999985,0.00038605977897532284,-0.0010954014724120498,0.005476460792124271,0.9999843835830688
0.21412059999420308,-2.8689374923706055,2.1230010986328125,0.04875447601079941,0.0004613971395883709,-0.0009394768276251853,0.005641343537718058,0.999983549118042
0.2191156999906525,-2.868817090988159,2.1227991580963135,0.048704106360673904,0.0006857761763967574,-0.0008498578099533916,0.005798280704766512,0.9999825954437256
0.22410719998879358,-2.8687727451324463,2.1227073669433594,0.048661038279533386,0.00069988559698686,-0.0005841722013428807,0.005801093764603138,0.9999828338623047
0.23034199999528937,-2.8687150478363037,2.1226425170898438,0.04863061010837555,0.0008415941847488284,-0.00035318732261657715,0.005926345940679312,0.9999819993972778
0.23663699999451637,-2.8686482906341553,2.122565746307373,0.048580601811409,0.000729994208086282,-4.5941065764054656e-05,0.006042678374797106,0.9999815225601196
0.24066769999626558,-2.8686394691467285,2.1225430965423584,0.048546966165304184,0.0006808701436966658,0.00010046807437902316,0.006007779855281115,0.9999817609786987
0.24549599998863414,-2.86863112449646,2.122523307800293,0.0485004186630249,0.0006353644421324134,-4.3125523916387465e-06,0.006170995067805052,0.9999808073043823
0.24998549999145325,-2.86863374710083,2.1225154399871826,0.04848408326506615,0.0006671073497273028,-5.010978838981828e-06,0.006248758174479008,0.9999803304672241
0.25372589999460615,-2.8686439990997314,2.1225271224975586,0.04847228527069092,0.0005467603332363069,-1.0587862561806105e-05,0.006362577434629202,0.9999796152114868
0.2611295999959111,-2.8687050342559814,2.1225762367248535,0.048440590500831604,0.000773732375819236,3.867034683935344e-05,0.0063657257705926895,0.9999794960021973
0.2658740999904694,-2.8687286376953125,2.1226139068603516,0.048441484570503235,0.0006368941976688802,-3.135854421998374e-05,0.0064048850908875465,0.9999792575836182
0.26994049998756964,-2.868767261505127,2.1226391792297363,0.04842885583639145,0.00065531738800928,-5.272214548313059e-05,0.006564734503626823,0.9999783039093018
0.27396149998821784,-2.868795156478882,2.122685194015503,0.048434123396873474,0.000508011260535568,-0.00011418130452511832,0.00670328876003623,0.9999774694442749
0.2788795999949798,-2.8688573837280273,2.122711658477783,0.048436131328344345,0.0003379752452019602,-3.1000406579551054e-06,0.006704920437186956,0.9999774694442749
0.28408119999221526,-2.868913173675537,2.1227524280548096,0.04842362925410271,0.0003459059225860983,-0.00010133448813576251,0.006801263429224491,0.9999768733978271
0.29201029999239836,-2.869086980819702,2.1228365898132324,0.048413485288619995,-0.00019479844195302576,-0.00037048227386549115,0.00709511199966073,0.9999747276306152
0.29573629998776596,-2.869198799133301,2.1228995323181152,0.04840748757123947,-8.782754593994468e-05,-0.00021279868087731302,0.007021306082606316,0.999975323677063
0.2993322999973316,-2.8693010807037354,2.1229662895202637,0.04838459566235542,-6.632817530771717e-05,-0.00039014959475025535,0.007196677383035421,0.9999740123748779
0.30334319999383297,-2.869410991668701,2.1230297088623047,0.04835497960448265,-0.0001472594158258289,-0.0005469490424729884,0.007286888547241688,0.9999732971191406
0.3074610999901779,-2.869572877883911,2.123110771179199,0.04830862954258919,2.9573018764494918e-05,-0.0006086635985411704,0.007243633735924959,0.9999736547470093
0.3127896999940276,-2.8697140216827393,2.1231682300567627,0.0482710525393486,7.716619438724592e-05,-0.0007334524416364729,0.007249228656291962,0.9999735355377197
0.3167001999972854,-2.869853973388672,2.1232197284698486,0.04822937771677971,0.00015009273192845285,-0.0008251534891314805,0.0072618708945810795,0.9999732971191406
0.3205095000012079,-2.8699965476989746,2.1233127117156982,0.04817575961351395,0.00017061563266906887,-0.0010128982830792665,0.007249540649354458,0.9999731779098511
0.32446649999474175,-2.8701374530792236,2.1233856678009033,0.0481550358235836,0.000301437103189528,-0.0009865777101367712,0.0072007873095571995,0.9999735355377197
0.3283048000012059,-2.8702709674835205,2.1234631538391113,0.048122260719537735,9.893599053611979e-05,-0.0010939603671431541,0.007394679356366396,0.9999721050262451
0.33277239999733865,-2.870401382446289,2.123513698577881,0.048098091036081314,5.9670805057976395e-05,-0.0011172877857461572,0.007476136554032564,0.9999715089797974
0.33660589999635704,-2.870544195175171,2.12359881401062,0.04808397218585014,-4.791244646185078e-05,-0.0010615317150950432,0.007409325800836086,0.9999719858169556
0.3408389999967767,-2.87068510055542,2.123680591583252,0.048089027404785156,-0.00034423041506670415,-0.0010724118910729885,0.007575436029583216,0.9999706745147705
0.34540130000095814,-2.870810031890869,2.1237313747406006,0.0480840802192688,-0.0006289115990512073,-0.0013461828930303454,0.0077672493644058704,0.9999687671661377
0.349071599994204,-2.870927095413208,2.1237831115722656,0.04807213693857193,-0.0006700702360831201,-0.0013956279726698995,0.007989895530045033,0.9999668598175049
0.3536100999917835,-2.871046543121338,2.123814821243286,0.0480920784175396,-0.000689552107360214,-0.0014267278602346778,0.008037354797124863,0.9999665021896362
0.36121149999962654,-2.8712775707244873,2.1238796710968018,0.048102930188179016,-0.0008892869809642434,-0.0014094216749072075,0.008168768137693405,0.9999653100967407
0.3654754999879515,-2.8713817596435547,2.1238901615142822,0.048124976456165314,-0.0008888353477232158,-0.0014529970940202475,0.008183236233890057,0.9999650716781616
0.37000219999754336,-2.871457576751709,2.123883008956909,0.04811926931142807,-0.0009640922071412206,-0.0014677719445899129,0.008268662728369236,0.9999643564224243
0.37410129999625497,-2.8715524673461914,2.123861074447632,0.048115018755197525,-0.0009422178263776004,-0.0015132447006180882,0.008262529969215393,0.9999643564224243
0.37822489999234676,-2.8716044425964355,2.1238372325897217,0.048107028007507324,-0.0010440577752888203,-0.0014561280841007829,0.00818915106356144,0.9999649524688721
0.38281239999923855,-2.8716535568237305,2.123798370361328,0.04811135306954384,-0.0009504182380624115,-0.0014972897479310632,0.00836275052279234,0.9999635219573975
0.3911694999987958,-2.871762752532959,2.123746395111084,0.04809115454554558,-0.0008736937888897955,-0.0014610306825488806,0.008420859463512897,0.9999631643295288
0.3950777999998536,-2.871797561645508,2.123704671859741,0.048080235719680786,-0.0009069537045434117,-0.0013925089733675122,0.008371048606932163,0.999963641166687
0.3990058999916073,-2.8718743324279785,2.1236302852630615,0.04807358235120773,-0.0009714383049868047,-0.001503069419413805,0.00839490070939064,0.9999631643295288
0.4059706999978516,-2.871950149536133,2.123595952987671,0.04806230962276459,-0.0007776353741064668,-0.0015538112493231893,0.00848764181137085,0.9999624490737915
0.4160383999987971,-2.87223482131958,2.123455286026001,0.04803544655442238,-0.0009302790276706219,-0.0015658179763704538,0.008498422801494598,0.9999622106552124
0.42167049999989104,-2.8723363876342773,2.1234254837036133,0.04802091047167778,-0.0009766587754711509,-0.0018373893108218908,0.00859673973172903,0.9999608993530273
0.4259109999984503,-2.872438669204712,2.1233949661254883,0.048027824610471725,-0.0008888563606888056,-0.0017311134142801166,0.008532002568244934,0.9999617338180542
0.43033099999593105,-2.872537612915039,2.1233625411987305,0.04802549257874489,-0.0009783973218873143,-0.0018569265957921743,0.008512361906468868,0.9999616146087646
