[0.0, 0.106353759765625]
[-0.00973386764527362, 0.09758949279785156]
[-7.467269897887263e-05, 0.09263038635253906]
[-5.7983398441763256e-05, 0.10052680969238281]
[-0.009587001800539952, 0.09802818298339844]
[-7.877349853657734e-05, 0.08947372436523438]
[0.009520435333236321, 0.09793281555175781]
[-0.0003830909729103382, 0.10251998901367188]
[0.018848228454579896, 0.09521484375]
[0.03775186538695863, 0.09716033935546875]
[0.03792705535887819, 0.10616302490234375]
[0.0475858688354478, 0.09743690490722656]
[0.057048225402823505, 0.0925445556640625]
[0.06670417785643679, 0.10033607482910156]
[0.07611989974974875, 0.09757041931152344]
[0.07618732452391441, 0.08893966674804688]
[0.08587722778320028, 0.09765625]
[0.08586378097533753, 0.10221481323242188]
[0.08590488433837606, 0.09494781494140625]
[0.10508909225463725, 0.09694099426269531]
[0.09548377990722656, 0.1062774658203125]
[0.1050303459167452, 0.09761810302734375]
[0.1242685317993164, 0.09303092956542969]
[0.11452026367186363, 0.10073661804199219]
[0.12426366806029421, 0.09827613830566406]
[0.12429046630858664, 0.08983612060546875]
[0.12424812316893963, 0.09866714477539062]
[0.11466884613036399, 0.10306358337402344]
[0.11474914550780824, 0.09565353393554688]
[0.10525131225585938, 0.09781837463378906]
[0.11468849182127627, 0.10647773742675781]
[0.10525016784667685, 0.09778022766113281]
[0.10518712997436097, 0.09307861328125]
[0.09567556381225728, 0.10106086730957031]
[0.08604078292845685, 0.09823799133300781]
[0.08612461090087464, 0.08970260620117188]
[0.07649097442626385, 0.09848594665527344]
[0.07656726837157635, 0.1029205322265625]
[0.06687059402464968, 0.09571075439453125]
[0.0667971611022864, 0.09800910949707031]
[0.057211399078362035, 0.10692596435546875]
[0.05705614089965394, 0.09814262390136719]
[0.04770154953001793, 0.09355545043945312]
[0.056943511962892046, 0.10156631469726562]
[0.038058757781975316, 0.09861946105957031]
[0.05700263977050213, 0.09019851684570312]
[0.047327423095701704, 0.09883880615234375]
[0.0475953102111788, 0.10320663452148438]
[0.056869220733638315, 0.09588241577148438]
[0.05695590972899822, 0.0981903076171875]
[0.05700292587280131, 0.10712623596191406]
[0.056965446472162284, 0.09839057922363281]
[0.06659746170043235, 0.09378433227539062]
[0.06657066345213991, 0.10171890258789062]
[0.07625818252562766, 0.09861946105957031]
[0.07608003616332581, 0.09016990661621094]
[0.07610158920287802, 0.09886741638183594]
[0.0760049819946289, 0.10296821594238281]
[0.07604246139526083, 0.09564399719238281]
[0.08559074401854616, 0.09802818298339844]
[0.07617626190185689, 0.10687828063964844]
[0.07611751556395774, 0.09859085083007812]
[0.07631511688231996, 0.09413719177246094]
[0.06656885147094016, 0.10235786437988281]
[0.07629985809325746, 0.09920120239257812]
[0.056981086730949926, 0.09070396423339844]
[0.057077312469473895, 0.09951591491699219]
[0.04763250350951154, 0.10370254516601562]
[0.047579002380359725, 0.09625434875488281]
[0.03791027069090802, 0.09879112243652344]
[0.037812805175775566, 0.10755538940429688]
[0.018954467773433237, 0.09882926940917969]
[0.028315830230702943, 0.09428024291992188]
[0.018729686737046336, 0.10230064392089844]
[0.028358936309807348, 0.0989532470703125]
[0.02831974029540163, 0.09041786193847656]
[0.02838926315307333, 0.09907722473144531]
[0.009158325195301131, 0.10332107543945312]
[0.01865186691283327, 0.0959014892578125]
[0.01865186691283327, 0.09847640991210938]
[0.018629074096672582, 0.10740280151367188]
[0.01875209808348899, 0.09863853454589844]
[0.018650722503657846, 0.09430885314941406]
[0.009039783477774677, 0.10225296020507812]
[0.008902549743652344, 0.09899139404296875]
[-0.0005458831787095164, 0.0904083251953125]
[-0.019803905487059126, 0.09926795959472656]
[-0.0198306083679185, 0.10343551635742188]
[-0.038961791992193184, 0.0960540771484375]
[-0.02935523986817401, 0.09879112243652344]
[-0.04843807220459695, 0.10752677917480469]
[-0.05812044143677042, 0.09888648986816406]
[-0.058076477050789777, 0.09450912475585938]
[-0.05812110900880185, 0.10251998901367188]
[-0.0485888481140222, 0.09912490844726562]
[-0.048521423339849434, 0.09076118469238281]
[-0.0581219673156852, 0.09943008422851562]
[-0.05830955505371804, 0.10356903076171875]
[-0.06764945983886861, 0.09614944458007812]
[-0.06765899658203267, 0.09898185729980469]
[-0.08675947189331623, 0.1076507568359375]
[-0.0965028762817397, 0.098876953125]
[-0.08684368133545917, 0.09463310241699219]
[-0.09629926681519407, 0.10259628295898438]
[-0.09644775390625426, 0.09912490844726562]
[-0.09634199142457334, 0.09073257446289062]
[-0.09634723663331357, 0.09935379028320312]
[-0.10579919815064187, 0.10317802429199219]
[-0.10563192367555274, 0.09588241577148438]
[-0.10581235885620544, 0.09882926940917969]
[-0.11542091369629759, 0.10736465454101562]
[-0.11534461975098509, 0.09867668151855469]
[-0.1056530952453727, 0.09447097778320312]
[-0.10577049255372373, 0.10252952575683594]
[-0.10579242706300107, 0.09892463684082031]
[-0.09616556167603107, 0.09066581726074219]
[-0.09611167907716123, 0.09931564331054688]
[-0.09617557525635334, 0.10324478149414062]
[-0.09625616073608967, 0.09595870971679688]
[-0.09602584838867756, 0.09876251220703125]
[-0.08661775588989684, 0.10729789733886719]
[-0.07702960968017436, 0.09840965270996094]
[-0.057907676696778765, 0.09419441223144531]
[-0.04845848083496662, 0.10219573974609375]
[-0.04851074218749574, 0.09827613830566406]
[-0.0389314651489272, 0.08982658386230469]
[-0.04853391647338867, 0.09855270385742188]
[-0.04851751327514364, 0.10237693786621094]
[-0.038878250122074576, 0.09492874145507812]
[-0.038946056365965376, 0.09818077087402344]
[-0.029230976104749118, 0.10684967041015625]
[-0.029289245605475855, 0.09838104248046875]
[-0.019883918762211295, 0.09420394897460938]
[-0.019860363006593218, 0.10224342346191406]
[-0.029596519470217686, 0.09842872619628906]
[-0.02001399993897479, 0.09014129638671875]
[-0.010451030731204014, 0.09873390197753906]
[-0.010493755340576172, 0.10266304016113281]
[-0.010362052917486153, 0.09517669677734375]
[-0.0008122444152860453, 0.09827613830566406]
[-0.010425949096678266, 0.10676383972167969]
[-0.010269832611093932, 0.098114013671875]
[-0.01028060913086648, 0.09411811828613281]
[-0.010391139984136544, 0.10248184204101562]
[-0.0007375717163142781, 0.09856224060058594]
[-0.010066223144534092, 0.09022712707519531]
[-0.01022634506225728, 0.09890556335449219]
[-0.029383850097659092, 0.10242462158203125]
[-0.02933597564697976, 0.0948333740234375]
[-0.0482563018798885, 0.09825706481933594]
[-0.057831287384047414, 0.10702133178710938]
[-0.04844484329223775, 0.09879112243652344]
[-0.0579366683960032, 0.09493827819824219]
[-0.048524665832523795, 0.10312080383300781]
[-0.03885469436647071, 0.0992584228515625]
[-0.019702053070076886, 0.0908660888671875]
[-0.01978950500487997, 0.09979248046875]
[-0.01009635925293395, 0.10332107543945312]
[-0.000587272644047232, 0.09594917297363281]
[0.008934211730952768, 0.09924888610839844]
[0.00894374847411683, 0.10767936706542969]
[0.008895492553698148, 0.0989532470703125]
[0.008966541290277519, 0.09510993957519531]
[0.018436908721916723, 0.1032257080078125]
[0.008875560760486678, 0.09919166564941406]
[0.018410491943356533, 0.09079933166503906]
[0.018569755554196377, 0.0995635986328125]
[0.01844320297241353, 0.10316848754882812]
[0.018513011932370205, 0.09579658508300781]
[0.02805480957031392, 0.09924888610839844]
[0.0089304924011131, 0.10774612426757812]
[-0.00041484832763671875, 0.09904861450195312]
[-0.010159492492675781, 0.09518623352050781]
[-0.000564193725594464, 0.1033782958984375]
[-0.010136318206789952, 0.099334716796875]
[-0.019556331634525748, 0.09104728698730469]
[-0.01972723007202859, 0.09966850280761719]
[-0.029215145111088248, 0.10320663452148438]
[-0.038810443878183776, 0.09571075439453125]
[-0.03886909484864276, 0.09913444519042969]
[-0.03892822265625995, 0.10764122009277344]
[-0.048367786407474966, 0.09905815124511719]
[-0.0484914779663157, 0.09528160095214844]
[-0.04865236282348917, 0.10351181030273438]
[-0.05817098617553995, 0.09924888610839844]
[-0.04867382049560831, 0.09115219116210938]
[-0.05819931030274006, 0.09987831115722656]
[-0.0582687377929787, 0.10332107543945312]
[-0.04877042770385742, 0.09571075439453125]
[-0.03909368515014933, 0.09935379028320312]
[-0.03906297683716531, 0.10779380798339844]
[-0.02961816787720295, 0.09913444519042969]
[-0.010273075103768292, 0.09522438049316406]
[-0.010456371307384416, 0.10363578796386719]
[-0.01040525436402362, 0.09937286376953125]
[-0.010300159454352809, 0.09118080139160156]
[0.008745479583730287, 0.09977340698242188]
[-0.0006730079650907328, 0.10317802429199219]
[-0.0006354331970328531, 0.09550094604492188]
[0.008798980712882098, 0.099334716796875]
[-0.0007955551147631468, 0.10772705078125]
[0.008719158172603159, 0.09922027587890625]
[0.01851329803465518, 0.09552955627441406]
[0.018265724182114695, 0.10384559631347656]
[0.00842609405516015, 0.09942054748535156]
[0.018111610412596235, 0.09077072143554688]
[0.008477592468253192, 0.09943962097167969]
[-0.0010585784912109375, 0.10275840759277344]
[0.00850915908812766, 0.09517669677734375]
[0.008631801605218925, 0.09902000427246094]
[-0.0010520935058693226, 0.10746955871582031]
[-0.01056871414185423, 0.09899139404296875]
[-0.0011382102966308594, 0.09535789489746094]
[0.008535671234128017, 0.10377883911132812]
[-0.0011446952819866851, 0.09922027587890625]
[0.01797447204589986, 0.09111404418945312]
[0.027667236328120737, 0.09972572326660156]
[0.027480030059813032, 0.10284423828125]
[0.037235832214349784, 0.09481430053710938]
[0.036968040466298646, 0.09893417358398438]
[0.04661684036253888, 0.10750770568847656]
[0.04660615921019229, 0.09903907775878906]
[0.0657052993774343, 0.0955963134765625]
[0.056223011016847124, 0.10363578796386719]
[0.04669761657714844, 0.09856224060058594]
[0.08472957611083132, 0.091400146484375]
[0.09428176879881534, 0.10028839111328125]
[0.13272218704222638, 0.10354995727539062]
[0.14222288131712446, 0.09608268737792969]
[0.16142473220824627, 0.10136604309082031]
[0.18040580749511292, 0.11025428771972656]
[0.1899687767028695, 0.10130882263183594]
[0.21860380172729066, 0.09810447692871094]
[0.22806453704833274, 0.10626792907714844]
[0.22820034027098757, 0.10115623474121094]
[0.2568281173705955, 0.09159088134765625]
[0.26632680892944194, 0.09964942932128906]
[0.28553781509398846, 0.10320663452148438]
[0.29508371353148277, 0.09818077087402344]
[0.31421566009520774, 0.10233879089355469]
[0.32361650466918235, 0.11083602905273438]
[0.3428055763244515, 0.10072708129882812]
[0.36201095581053977, 0.09877204895019531]
[0.3810127258300682, 0.10797500610351562]
[0.4003522872924634, 0.10227203369140625]
[0.40979108810424236, 0.09349822998046875]
[0.4194749832153306, 0.1015472412109375]
[0.4384756088256765, 0.10264396667480469]
[0.4577440261840735, 0.0931549072265625]
[0.4864967346191307, 0.09746551513671875]
[0.5056318283080969, 0.10616302490234375]
[0.5151533126830969, 0.09757041931152344]
[0.5439556121826072, 0.0937652587890625]
[0.5630799293517939, 0.10418891906738281]
[0.5820238113403278, 0.09793281555175781]
[0.6011960029602008, 0.09082794189453125]
[0.6204193115234276, 0.10023117065429688]
[0.6395715713500891, 0.10301589965820312]
[0.6493373870849553, 0.09336471557617188]
[0.6778937339782658, 0.09587287902832031]
[0.6874335289001294, 0.10277748107910156]
[0.6970652580261145, 0.0955963134765625]
[0.7160750389099064, 0.09329795837402344]
[0.7257165908813334, 0.10392189025878906]
[0.7256256103515497, 0.09968757629394531]
[0.7448223114013501, 0.09152412414550781]
[0.7446638107299748, 0.09974479675292969]
[0.7543889045715275, 0.10317802429199219]
[0.7541830062866168, 0.09736061096191406]
[0.7732954978942814, 0.10260581970214844]
[0.7730959892272864, 0.11035919189453125]
[0.7826462745666518, 0.10115623474121094]
[0.8018265724182072, 0.09408950805664062]
[0.8112671852111717, 0.10187149047851562]
[0.8113941192626868, 0.1006317138671875]
[0.8401680946350041, 0.09296417236328125]
[0.8494580268859835, 0.10004043579101562]
[0.85919189453125, 0.10406494140625]
[0.8974645614623995, 0.09564399719238281]
[0.9070910453796373, 0.09778976440429688]
[0.9358757972717271, 0.10966300964355469]
[0.945465087890625, 0.10660171508789062]
[0.9740426063537484, 0.10570526123046875]
[0.9836626052856445, 0.10794639587402344]
[0.9931827545165959, 0.10962486267089844]
[1.0218173027038588, 0.09227752685546875]
[1.050659465789785, 0.10357856750488281]
[1.069697475433344, 0.10504722595214844]
[1.0794994354248004, 0.10109901428222656]
[1.1272119522094641, 0.10801315307617188]
[1.1367536544799748, 0.11533737182617188]
[1.1653993606567283, 0.10616302490234375]
[1.1940503120422221, 0.10478973388671875]
[1.213217258453362, 0.11293411254882812]
[1.2321959495544306, 0.10615348815917969]
[1.2608932495117031, 0.09932518005371094]
[1.2799584388732868, 0.1074981689453125]
[1.308605575561515, 0.10947227478027344]
[1.3371547698974595, 0.10234832763671875]
[1.36577472686767, 0.111236572265625]
[1.3943762779235769, 0.12318611145019531]
[1.413293075561512, 0.11653900146484375]
[1.451566600799552, 0.11455535888671875]
[1.4706031799316293, 0.11921882629394531]
[1.4896709442138558, 0.11597633361816406]
[1.4992220878600975, 0.11728286743164062]
[1.52761611938476, 0.1433849334716797]
[1.5369444847106877, 0.18324851989746094]
[1.5657468795776381, 0.19683837890625]
[1.60356054306029, 0.2676200866699219]
[1.6227448463439842, 0.2979469299316406]
[1.6607062339782672, 0.31436920166015625]
[1.7083168029785085, 0.3271770477294922]
[1.7366413116454993, 0.3561592102050781]
[1.7649829864501854, 0.37975311279296875]
[1.8222818374633718, 0.3746509552001953]
[1.8600743293762179, 0.39989471435546875]
[1.8981882095336857, 0.4316997528076172]
[1.964921474456787, 0.4388427734375]
[2.012406349182129, 0.45780181884765625]
[2.050447845458976, 0.4775238037109375]
[2.1076787948608384, 0.47799110412597656]
[2.164891052246084, 0.47759056091308594]
[2.222005844116204, 0.4860687255859375]
[2.2695580482482853, 0.4917621612548828]
[2.317359828948973, 0.48928260803222656]
[2.3651487350463896, 0.5185317993164062]
[2.412871837615974, 0.5469417572021484]
[2.450984001159668, 0.5444908142089844]
[2.489192008972161, 0.5606460571289062]
[2.527254295349117, 0.5802345275878906]
[2.5560439109802218, 0.5923080444335938]
[2.584726428985583, 0.6290149688720703]
[2.6229895591735826, 0.6516265869140625]
[2.6418376922607436, 0.7096004486083984]
[2.6802316665649286, 0.7696247100830078]
[2.7088234901428123, 0.8977413177490234]
[2.7471065521240163, 0.9526920318603516]
[2.7855128288268958, 1.0089588165283203]
[2.8237837791442857, 1.059713363647461]
[2.8717330932617173, 1.1149883270263672]
[2.9197339057922207, 1.1368846893310547]
[2.9867663383483816, 1.155405044555664]
[3.0443879127502385, 1.1742401123046875]
[3.111243915557857, 1.1823749542236328]
[3.1783697128295927, 1.1886024475097656]
[3.2549902915954476, 1.2145328521728516]
[3.322119712829597, 1.2179374694824219]
[3.3893258094787484, 1.2244510650634766]
[3.4465106010436912, 1.2320709228515625]
[3.513521957397451, 1.2436771392822266]
[3.570965766906731, 1.2615299224853516]
[3.6283885955810504, 1.267557144165039]
[3.6859023094177132, 1.2850189208984375]
[3.733724689483637, 1.3012504577636719]
[3.8007423400878793, 1.3300228118896484]
[3.8678857803344684, 1.3759517669677734]
[3.9347542762756333, 1.4134502410888672]
[4.001805114746084, 1.4403629302978516]
[4.0780138015746985, 1.4654541015625]
[4.154531478881829, 1.4803123474121094]
[4.221461105346677, 1.490926742553711]
[4.307476329803464, 1.5073108673095703]
[4.374420261383051, 1.5496158599853516]
[4.450869369506833, 1.5770816802978516]
[4.5176967620849595, 1.5796566009521484]
[4.594106674194322, 1.613779067993164]
[4.660883808135985, 1.6177177429199219]
[4.737424182891843, 1.6278553009033203]
[4.81393461227416, 1.6724967956542969]
[4.880805397033683, 1.7028999328613281]
[4.966755008697504, 1.7238426208496094]
[5.052820396423336, 1.7391204833984375]
[5.148342514038077, 1.7432785034179688]
[5.2343224525451575, 1.7377662658691406]
[5.330164813995353, 1.7379188537597656]
[5.435199546813962, 1.7505741119384766]
[5.521195507049562, 1.7606830596923828]
[5.616839504241938, 1.7617321014404297]
[5.7124812126159625, 1.7740249633789062]
[5.807908058166497, 1.782989501953125]
[5.8938351631164565, 1.7789840698242188]
[5.989163112640377, 1.7783069610595703]
[6.06549406051635, 1.7902278900146484]
[6.141706943511963, 1.8026065826416016]
[6.227681064605704, 1.8081474304199219]
[6.284826564788808, 1.82037353515625]
[6.3611700057983285, 1.8352317810058594]
[6.437399959564196, 1.8397903442382812]
[6.504065608978266, 1.844482421875]
[6.580296802520742, 1.8515872955322266]
[6.647422695159904, 1.8497371673583984]
[6.73319072723389, 1.8529129028320312]
[6.8191270828247, 1.8739795684814453]
[6.895807075500485, 1.875762939453125]
[6.982151412963859, 1.8854331970214844]
[7.077791595458976, 1.897745132446289]
