[0.0, 0.09421348571777344]
[2.3595402717590375, 0.7941818237304688]
[2.3692209243774442, 0.7976341247558594]
[2.3788201332092314, 0.8302974700927734]
[2.378870391845709, 0.8699893951416016]
[2.3883797645568876, 0.9180450439453125]
[2.3983067512512264, 0.9408664703369141]
[2.3886590003967285, 0.9451103210449219]
[2.407886219024661, 0.9554290771484375]
[2.4271362304687543, 0.9624671936035156]
[2.436692714691162, 0.9671115875244141]
[2.4463298797607393, 0.9801769256591797]
[2.47516841888428, 0.9874153137207031]
[2.4942831993103027, 1.0117912292480469]
[2.5228179931640753, 1.044607162475586]
[2.5516182899475126, 1.069793701171875]
[2.599313640594488, 1.1022758483886719]
[2.6087049484253058, 1.1264705657958984]
[2.6374150276184096, 1.1322975158691406]
[2.656477928161628, 1.1339569091796875]
[2.6755008697509908, 1.1334896087646484]
[2.6945409774780344, 1.1273574829101562]
[2.7135862350463924, 1.139211654663086]
[2.7420879364013757, 1.1466503143310547]
[2.7611659049987836, 1.1444950103759766]
[2.770825099945071, 1.1414337158203125]
[2.8089699745178294, 1.169586181640625]
[2.8183444976806626, 1.1958599090576172]
[2.856597995758058, 1.2047958374023438]
[2.8852027893066463, 1.2153244018554688]
[2.904045677185067, 1.2126922607421875]
[2.9327047348022433, 1.212472915649414]
[2.961090278625491, 1.1994075775146484]
[2.999176216125491, 1.2176227569580078]
[3.008471870422362, 1.2203598022460938]
[3.0275212287902846, 1.2302875518798828]
[3.0464393615722685, 1.2456703186035156]
[3.0654265403747587, 1.2558841705322266]
[3.0844922065734934, 1.2565040588378906]
[3.1225757598877024, 1.2703514099121094]
[3.1128710746765194, 1.3077354431152344]
[3.131922340393068, 1.3180732727050781]
[3.141625499725343, 1.3155269622802734]
[3.1702772140502944, 1.3506889343261719]
[3.179959583282468, 1.3705921173095703]
[3.2087106704711843, 1.3696002960205078]
[3.227783393859866, 1.3886547088623047]
[3.2469842910766644, 1.4067649841308594]
[3.275608825683598, 1.4176273345947266]
[3.3045383453369226, 1.4391040802001953]
[3.333296966552737, 1.4549446105957031]
[3.3526368141174387, 1.4517402648925781]
[3.3909316062927317, 1.4472007751464844]
[3.4005199432373203, 1.4646625518798828]
[3.429366016387938, 1.4628028869628906]
[3.4487756729125962, 1.459798812866211]
[3.4777797698974737, 1.4897918701171875]
[3.487523365020756, 1.5153217315673828]
[3.5067948341369757, 1.5058040618896484]
[3.5262735366821403, 1.5201377868652344]
[3.5359061241150016, 1.5190601348876953]
[3.5551561355590806, 1.5250778198242188]
[3.5843495368957505, 1.5283584594726562]
[3.6033053398132324, 1.5259075164794922]
[3.603397846221924, 1.5365982055664062]
[3.632202053070074, 1.521005630493164]
[3.6421067237854032, 1.5367794036865234]
[3.642085075378411, 1.5863513946533203]
[3.6612907409667983, 1.5972518920898438]
[3.6901253700256333, 1.6222476959228516]
[3.690161609649664, 1.634664535522461]
[3.690203857421885, 1.6305923461914062]
[3.718989849090576, 1.6146373748779297]
[3.7286693572998075, 1.6066741943359375]
[3.7475880622863826, 1.5961742401123047]
[3.7572097778320384, 1.5902328491210938]
[3.7762502670288143, 1.6054821014404297]
[3.7664733886718764, 1.6034984588623047]
[3.7761154174804688, 1.6192817687988281]
[3.776052761077878, 1.6350841522216797]
[3.785529136657722, 1.6568660736083984]
[3.7950493812561064, 1.6580677032470703]
[3.795022583007814, 1.649637222290039]
[3.7948573112487836, 1.6874122619628906]
[3.81398611068726, 1.7047786712646484]
[3.8140099525451703, 1.7213058471679688]
[3.8426893234253043, 1.7255496978759766]
[3.8617444992065444, 1.7375469207763672]
[3.8713876724243264, 1.7315387725830078]
[3.8905578613281335, 1.739034652709961]
[3.9096973419189496, 1.734762191772461]
[3.9285573959350586, 1.7422294616699219]
[3.957390499114993, 1.7244720458984375]
[3.9762437820434684, 1.7203426361083984]
[4.00486087799073, 1.7247295379638672]
[4.033562564849859, 1.731424331665039]
[4.0523995399475154, 1.7312908172607422]
[4.052459049224851, 1.744089126586914]
[4.071467208862302, 1.7473220825195312]
[4.0808394432067985, 1.7654991149902344]
[4.109312725067149, 1.7675590515136719]
[4.128296184539792, 1.7885780334472656]
