[0.0, 0.16839981079101562]
[-0.14423713684082173, 0.15608787536621094]
[-0.11551666259765625, 0.16495704650878906]
[-0.11558494567870525, 0.16814231872558594]
[-0.10555810928345011, 0.1605224609375]
[-0.09631004333496662, 0.165557861328125]
[-0.09624223709106872, 0.17416954040527344]
[-0.09610691070557209, 0.1657867431640625]
[-0.0867866516113267, 0.16284942626953125]
[-0.0773477554321289, 0.17144203186035156]
[-0.07722997665404563, 0.16524314880371094]
[-0.07725067138672159, 0.1573467254638672]
[-0.07726306915283487, 0.16651153564453125]
[-0.06792879104614258, 0.1687908172607422]
[-0.06779537200927166, 0.16077041625976562]
[-0.058009243011468925, 0.16564369201660156]
[-0.05834093093871928, 0.17484664916992188]
[-0.04878225326537944, 0.16592025756835938]
[-0.0485965728759723, 0.1624298095703125]
[-0.03930501937866637, 0.17174720764160156]
[-0.05829162597655824, 0.1636505126953125]
[-0.05832910537719016, 0.1561260223388672]
[-0.05852832794189311, 0.16297340393066406]
[-0.06783943176269958, 0.165252685546875]
[-0.06773834228515341, 0.15633583068847656]
[-0.06764736175536967, 0.1621532440185547]
[-0.07728338241577148, 0.16938209533691406]
[-0.0773368835449233, 0.16022682189941406]
[-0.0581323623657255, 0.15838623046875]
[-0.057977485656742545, 0.17004013061523438]
[-0.05799179077148864, 0.16300201416015625]
[-0.04834384918213175, 0.1544666290283203]
[-0.04838819503784464, 0.16321182250976562]
[-0.03885555267334695, 0.16408920288085938]
[-0.038738536834713955, 0.15554428100585938]
[-0.038729381561275034, 0.1615619659423828]
[-0.03893814086913494, 0.17038345336914062]
[-0.04828672409057333, 0.16216278076171875]
[-0.04853143692015749, 0.1583385467529297]
[-0.04839887619019123, 0.16887664794921875]
[-0.04858970642089844, 0.16260147094726562]
[-0.05811195373534872, 0.15459060668945312]
[-0.07720355987549254, 0.16202926635742188]
[-0.08702974319457724, 0.1652050018310547]
[-0.08691711425782245, 0.15331268310546875]
[-0.08684606552124308, 0.1613616943359375]
[-0.10631542205810263, 0.16854286193847656]
[-0.09682750701903586, 0.15981674194335938]
[-0.08739185333252664, 0.1566600799560547]
[-0.106321048736568, 0.1664447784423828]
[-0.10635852813719993, 0.1539134979248047]
[-0.10627346038818786, 0.1509380340576172]
[-0.09684991836547852, 0.15816688537597656]
[-0.09712810516357706, 0.162353515625]
[-0.10668592453003356, 0.15346527099609375]
[-0.08759069442749734, 0.16297340393066406]
[-0.09724588394164613, 0.1721668243408203]
[-0.09706258773803711, 0.16336441040039062]
[-0.09725666046141868, 0.16263961791992188]
[-0.09724588394164613, 0.17251968383789062]
[-0.08766164779663654, 0.1650714874267578]
[-0.0780935287475657, 0.15781402587890625]
[-0.08767242431640909, 0.1659870147705078]
[-0.078007984161367, 0.16686439514160156]
[-0.06856803894043395, 0.15790939331054688]
[-0.06857233047484357, 0.16607284545898438]
[-0.06874351501463849, 0.1731395721435547]
[-0.05907087326050231, 0.1645374298095703]
[-0.05919103622435529, 0.1636981964111328]
[-0.04968872070312358, 0.17389297485351562]
[-0.04981603622437092, 0.16509056091308594]
[-0.05928277969361062, 0.15898704528808594]
[-0.049682712554925956, 0.16727447509765625]
[-0.05925607681274414, 0.1677703857421875]
[-0.06872444152831747, 0.15854835510253906]
[-0.059284782409676495, 0.16715049743652344]
[-0.06898145675659606, 0.1741504669189453]
[-0.05923480987548402, 0.16562461853027344]
[-0.05915098190307333, 0.16460418701171875]
[-0.05922527313231285, 0.17434120178222656]
[-0.05901088714598757, 0.16592979431152344]
[-0.04006023406982706, 0.15961647033691406]
[-0.04934101104736044, 0.16885757446289062]
[-0.049351406097407846, 0.16912460327148438]
[-0.049405002593999825, 0.16035079956054688]
[-0.049190998077399684, 0.16861915588378906]
[-0.06865348815917827, 0.1735973358154297]
[-0.06843433380127095, 0.1642131805419922]
[-0.068413162231451, 0.16364097595214844]
[-0.07795848846434694, 0.17256736755371094]
[-0.06828851699829386, 0.16295433044433594]
[-0.0491897583007912, 0.15687942504882812]
[-0.049121570587161045, 0.1671314239501953]
[-0.039670753479001064, 0.17154693603515625]
[-0.03947868347168537, 0.16196250915527344]
[-0.010875606536870919, 0.17137527465820312]
[-0.010949039459241305, 0.17848968505859375]
[-0.010924243927007637, 0.17022132873535156]
[-0.0015329360961970906, 0.16882896423339844]
[0.008265590667718925, 0.17993927001953125]
[0.00818538665772195, 0.1709270477294922]
[0.017743968963621626, 0.16435623168945312]
[0.027252197265625, 0.1734638214111328]
[0.01768312454222354, 0.1727771759033203]
[0.027551651000976562, 0.16332626342773438]
[0.027439880371090908, 0.17185211181640625]
[0.02755889892578267, 0.17816543579101562]
[0.03691701889037802, 0.1700878143310547]
[0.03690795898437926, 0.1702117919921875]
[0.02735614776611328, 0.17993927001953125]
[0.027285099029541016, 0.1707744598388672]
[0.036820888519294215, 0.1647663116455078]
[0.04635229110717631, 0.17294883728027344]
[0.05574398040771911, 0.17183303833007812]
[0.055818939208982954, 0.16254425048828125]
[0.0652976989746108, 0.1711750030517578]
[0.05574588775635192, 0.177154541015625]
[0.0557619094848647, 0.1692962646484375]
[0.06539268493652628, 0.1693439483642578]
[0.06536712646484233, 0.17943382263183594]
[0.04636411666869833, 0.1701831817626953]
[0.0463944435119501, 0.16434669494628906]
[0.046372890472405004, 0.17258644104003906]
[0.036895751953117895, 0.17088890075683594]
[0.03687934875487997, 0.16132354736328125]
[0.027434158325199576, 0.17004966735839844]
[0.027332782745361328, 0.1760387420654297]
[0.027145195007328482, 0.16811370849609375]
[0.036709785461418676, 0.16915321350097656]
[0.0368741989135728, 0.1798248291015625]
[0.046308326721188564, 0.17215728759765625]
[0.046206188201900034, 0.16730308532714844]
[0.0461263656616282, 0.17610549926757812]
[0.04632997512817383, 0.1746845245361328]
[0.046202659606933594, 0.16574859619140625]
[0.05592489242553711, 0.17530441284179688]
[0.0557807922363196, 0.18404006958007812]
[0.07490081787108949, 0.18148422241210938]
[0.11334028244018413, 0.1899433135986328]
[0.11319055557251545, 0.20906448364257812]
[0.1419384956359906, 0.21417617797851562]
[0.1707986831665096, 0.23029327392578125]
[0.2089543342590403, 0.2476024627685547]
[0.23764877319336364, 0.2672863006591797]
[0.27595405578612997, 0.28130531311035156]
[0.31431808471678835, 0.3538036346435547]
[0.34307680130004314, 0.3336906433105469]
[0.3811997413635311, 0.26185035705566406]
[0.419536972045897, 0.26152610778808594]
[0.44827575683593324, 0.2686023712158203]
[0.4772520065307546, 0.25595664978027344]
[0.4963151931762724, 0.23443222045898438]
[0.5155001640319767, 0.23584365844726562]
[0.5157520294189553, 0.22935867309570312]
[0.5347537040710435, 0.2170276641845703]
[0.534780788421628, 0.22594451904296875]
[0.5348685264587374, 0.23286819458007812]
[0.5349423408508258, 0.23080825805664062]
[0.5444106101989732, 0.24400711059570312]
[0.5349123001098661, 0.2672100067138672]
[0.5446181297302317, 0.278167724609375]
[0.5445802688598746, 0.35633087158203125]
[0.5636207580566435, 0.48035621643066406]
[0.5732927322387695, 0.6244754791259766]
[0.5923253059387221, 0.8078289031982422]
[0.6209084510803251, 1.149606704711914]
[0.6588369369506779, 1.2599468231201172]
[0.6971846580505314, 1.3769340515136719]
[0.7450697898864718, 1.4328956604003906]
[0.7831216812133732, 1.440420150756836]
[0.8403825759887695, 1.4562034606933594]
[0.887972259521483, 1.4943313598632812]
[0.9263523101806612, 1.5063762664794922]
[0.9739364624023423, 1.5158271789550781]
[1.0215995788574261, 1.5583038330078125]
[1.0597708702087374, 1.6020011901855469]
[1.088418674468997, 1.632223129272461]
[1.126979160308835, 1.6530323028564453]
[1.1744722366333065, 1.6597557067871094]
[1.1936145782470717, 1.6762638092041016]
[1.2317806243896499, 1.7023468017578125]
[1.2605175018310533, 1.7499732971191406]
[1.2890778541564956, 1.7767810821533203]
[1.3177120208740192, 1.8266105651855469]
[1.365480995178224, 1.8274497985839844]
[1.3939167976379423, 1.8886661529541016]
[1.4321581840515094, 1.90948486328125]
[1.470334625244135, 1.949310302734375]
[1.4991428375244098, 1.940011978149414]
[1.5466135025024386, 2.0032882690429688]
