[0.4871593475341811, 0.7740879058837891]
[0.5157968521118121, 0.8177757263183594]
[0.5543077468872113, 0.7853317260742188]
[0.5923828125000057, 0.8800697326660156]
[0.6401885032653851, 0.9364795684814453]
[0.6785941123962473, 0.9917926788330078]
[0.7357288360595717, 1.083059310913086]
[0.7738980293273983, 1.1401653289794922]
[0.8312654495239258, 1.2385177612304688]
[0.888655281066896, 1.3231086730957031]
[0.9555573463439941, 1.4173030853271484]
[1.013129234313972, 1.4278030395507812]
[1.08008966445923, 1.4882850646972656]
[1.1664379119873018, 1.5649795532226562]
[1.2335724830627441, 1.6452789306640625]
[1.300762462615971, 1.6823101043701172]
[1.377619743347168, 1.7285728454589844]
[1.4541535377502512, 1.801919937133789]
[1.512061309814456, 1.7879867553710938]
[1.5887292861938462, 1.803274154663086]
[1.6653596878051715, 1.8636417388916016]
[1.722963714599608, 1.882772445678711]
[1.799870491027832, 1.9403743743896484]
[1.8574611663818388, 1.9751644134521484]
[1.9246667861938462, 1.9848918914794922]
[1.9920332908630343, 2.0183467864990234]
[2.0590285301208553, 2.100973129272461]
[2.126296043395996, 2.204713821411133]
[2.1936426162719727, 2.2269630432128906]
[2.280086040496826, 2.263021469116211]
[2.356726455688481, 2.3009777069091797]
[2.443047237396243, 2.3061561584472656]
[2.519874191284181, 2.3232173919677734]
[2.6063223838806167, 2.3450756072998047]
[2.682959270477305, 2.3491573333740234]
[2.7597661972045913, 2.3516368865966797]
[2.8174798965454073, 2.3735523223876953]
[2.894131851196292, 2.4102020263671875]
[2.970902442932129, 2.416706085205078]
[3.038041305541988, 2.4405479431152344]
[3.076140785217291, 2.464323043823242]
[3.1242128372192326, 2.474679946899414]
[3.1820031166076745, 2.4928665161132812]
[3.2397119522094755, 2.5183486938476562]
[3.278066158294692, 2.530374526977539]
[3.326127052307129, 2.5506114959716797]
[3.383635997772217, 2.555990219116211]
[3.4218971252441364, 2.5741004943847656]
[3.469977951049806, 2.5738906860351562]
[3.517911529541017, 2.573060989379883]
[3.57535200119019, 2.5816822052001953]
[3.5944006919860954, 2.59185791015625]
[3.6615263938903837, 2.601289749145508]
[3.7091527938842788, 2.6235485076904297]
[3.776136779785155, 2.650938034057617]
[3.8243206024169893, 2.6599597930908203]
[3.9102564811706557, 2.6807212829589844]
[3.948617744445798, 2.708406448364258]
[4.0154831886291475, 2.724790573120117]
[4.092033767700201, 2.7425670623779297]
[4.177917766571049, 2.767658233642578]
[4.2452076911926255, 2.772397994995117]
[4.3409010887146025, 2.776355743408203]
[4.417044544219969, 2.7925872802734375]
[4.493824768066403, 2.808046340942383]
[4.570511627197263, 2.804431915283203]
[4.656541156768803, 2.8191661834716797]
[4.733003616333008, 2.833566665649414]
[4.80979948043823, 2.86285400390625]
[4.895762634277354, 2.8696823120117188]
[4.972338867187503, 2.8925228118896484]
[5.058174419403066, 2.9166603088378906]
[5.163735866546631, 2.9335784912109375]
[5.259213352203382, 2.951078414916992]
[5.373936176300042, 2.9674911499023438]
[5.479115962982178, 2.973051071166992]
[5.593990898132326, 2.9842472076416016]
[5.718041515350343, 2.9962921142578125]
[5.851935386657715, 3.0054092407226562]
[5.97594776153565, 3.020458221435547]
[6.109388542175296, 3.033590316772461]
[6.233598995208737, 3.0433177947998047]
[6.3673319816589355, 3.047304153442383]
[6.4818057060241685, 3.0547142028808594]
[6.605753421783447, 3.0652523040771484]
[6.710687255859369, 3.068532943725586]
[6.805713653564453, 3.0849552154541016]
[6.920081138610833, 3.0989551544189453]
[7.024971389770506, 3.1141090393066406]
[7.149175357818599, 3.1319332122802734]
[7.2723795890808205, 3.1593990325927734]
[7.415575790405278, 3.1754589080810547]
[7.548539447784428, 3.1876087188720703]
[7.700730895996088, 3.2034778594970703]
[7.862420272827137, 3.2160377502441406]
[8.033841896057133, 3.2196903228759766]
[8.19513645172119, 3.223142623901367]
[8.375453567504884, 3.241586685180664]
[8.546614456176762, 3.242216110229492]
[8.708082580566405, 3.2491207122802734]
[8.87891235351563, 3.2566261291503906]
[9.002166175842284, 3.2587528228759766]
[9.17324533462525, 3.2633590698242188]
[9.305980396270762, 3.2686996459960938]
[9.438849258422856, 3.2768630981445312]
[9.562466430664067, 3.282928466796875]
[9.685995864868161, 3.290863037109375]
[9.800220012664795, 3.3077526092529297]
[9.924117374420163, 3.315572738647461]
[10.048299312591553, 3.320493698120117]
[10.172300815582275, 3.332548141479492]
[10.287062644958489, 3.3387184143066406]
[10.430949306488039, 3.348846435546875]
[10.564917278289798, 3.3609962463378906]
[10.698956775665287, 3.372983932495117]
[10.842780303955081, 3.378477096557617]
[11.005642032623292, 3.3893871307373047]
[11.158905696868892, 3.3985233306884766]
[11.321973419189455, 3.3987998962402344]
[11.475236701965336, 3.40423583984375]
[11.637945270538324, 3.4124183654785156]
[11.800829982757577, 3.417062759399414]
[11.96387681961059, 3.4192848205566406]
[12.135995197296147, 3.426198959350586]
[12.279296112060543, 3.430204391479492]
[12.432740879058848, 3.431720733642578]
[12.576503849029542, 3.4368038177490234]
[12.710543155670166, 3.4449195861816406]
[12.83470687866211, 3.4467601776123047]
[12.959305095672612, 3.454122543334961]
[13.083457756042478, 3.4633255004882812]
[13.207749748229979, 3.464794158935547]
[13.341732120513917, 3.4634017944335938]
[13.465749073028569, 3.4692764282226562]
[13.580248641967778, 3.4747886657714844]
[13.704452896118163, 3.480405807495117]
[13.828405189514164, 3.489055633544922]
[13.980858802795417, 3.4978199005126953]
[14.123966312408449, 3.5009288787841797]
[14.286062431335452, 3.5059452056884766]
[14.448251628875724, 3.512554168701172]
[14.619910049438474, 3.5140037536621094]
[14.791570758819581, 3.515033721923828]
[14.953579139709468, 3.5192108154296875]
[15.096561431884773, 3.5204505920410156]
