[0.0, 0.1845836639404297]
[3.3569335926131316e-05, 0.1861286163330078]
[0.00020484924316122033, 0.17769813537597656]
[0.009569740295411577, 0.18413543701171875]
[0.009514713287352095, 0.1916790008544922]
[0.00976619720458416, 0.1834392547607422]
[0.018982696533200283, 0.1814746856689453]
[0.019164371490475673, 0.19095420837402344]
[0.009477233886713066, 0.18375396728515625]
[0.019146823883048114, 0.17621994018554688]
[0.01916246414184286, 0.1846790313720703]
[0.009617137908932705, 0.18587112426757812]
[-3.852844238849684e-05, 0.17713546752929688]
[0.0002409934997444907, 0.18407821655273438]
[-0.00016059875489560227, 0.19150733947753906]
[1.4591217031068027e-05, 0.18311500549316406]
[0.009594726562490052, 0.1815509796142578]
[-0.009600257873543683, 0.1912689208984375]
[-0.00932397842407795, 0.1834583282470703]
[-0.009361553192142935, 0.17600059509277344]
[-0.009359931945809308, 0.1845264434814453]
[-0.01885862350464862, 0.18524169921875]
[-0.01869459152221964, 0.1758575439453125]
[-0.01912136077880433, 0.1835346221923828]
[-0.019057464599612217, 0.1908111572265625]
[-0.0282152175903434, 0.18239974975585938]
[-0.009296894073493434, 0.18110275268554688]
[-0.009276962280281964, 0.19089698791503906]
[-0.009216976165781432, 0.1826953887939453]
[0.009839534759514379, 0.17510414123535156]
[0.009909057617186079, 0.18340110778808594]
[0.009561347961415834, 0.18380165100097656]
[0.019037246704094457, 0.17438888549804688]
[0.028869342803936604, 0.1826190948486328]
[0.0382184028625403, 0.18947601318359375]
[0.03823833465575888, 0.18044471740722656]
[0.05724935531615216, 0.17969131469726562]
[0.048000621795651455, 0.18988609313964844]
[0.057353591918946734, 0.18062591552734375]
[0.05725336074828391, 0.1734161376953125]
[0.06694850921630291, 0.18190383911132812]
[0.057269763946536045, 0.18159866333007812]
[0.06669855117797852, 0.1727294921875]
[0.06695919036865661, 0.18113136291503906]
[0.06673994064330913, 0.1873302459716797]
[0.06690044403075746, 0.17942428588867188]
[0.0668429374694739, 0.17912864685058594]
[0.047742462158204546, 0.1893901824951172]
[0.0574619293212848, 0.1802825927734375]
[0.05752458572387553, 0.17400741577148438]
[0.047795486450198155, 0.18212318420410156]
[0.06719570159911115, 0.1815032958984375]
[0.066974449157712, 0.17253875732421875]
[0.057630634307855644, 0.18144607543945312]
[0.04817466735838849, 0.1873302459716797]
[0.04796066284178835, 0.1795673370361328]
[0.0669596672058077, 0.18034934997558594]
[0.057685375213608836, 0.18970489501953125]
[0.05732650756835511, 0.18166542053222656]
[0.06703882217406942, 0.17576217651367188]
[0.047697257995601205, 0.1840686798095703]
[0.04769535064696839, 0.18268585205078125]
[0.04779348373413228, 0.17347335815429688]
[0.03826799392700053, 0.18260955810546875]
[0.02878723144531392, 0.1884937286376953]
[0.028924560546869316, 0.18068313598632812]
[0.0290491104126005, 0.18148422241210938]
[0.019329643249506034, 0.19117355346679688]
[0.0003426551818890289, 0.18192291259765625]
[0.0097571372985783, 0.17625808715820312]
[0.00018215179444069918, 0.18407821655273438]
[0.0003977775573815734, 0.1825714111328125]
[0.0001662254333467672, 0.1734161376953125]
[0.0001809120178251078, 0.18283843994140625]
[-0.00936241149902628, 0.1881885528564453]
[0.0002152442932157328, 0.1806640625]
[0.0002060890197768117, 0.1818370819091797]
[0.0003337860107421875, 0.1917743682861328]
[-0.009255886077887965, 0.1821422576904297]
[0.0002802848815903758, 0.17663955688476562]
[-2.431869508257023e-05, 0.18484115600585938]
[0.009495544433583802, 0.1825428009033203]
[0.009511566162096585, 0.17333984375]
[0.00016260147094726562, 0.18285751342773438]
[0.009511566162096585, 0.1877307891845703]
[0.019342041015619316, 0.18016815185546875]
[0.028756427764889736, 0.18187522888183594]
[0.03831462860106427, 0.1913928985595703]
[0.03836612701415021, 0.18202781677246094]
[0.057721996307371626, 0.17719268798828125]
[0.04810028076171591, 0.18524169921875]
[0.05756864547728924, 0.18240928649902344]
[0.05749750137328391, 0.17339706420898438]
[0.05753107070923136, 0.18255233764648438]
[0.04796323776244549, 0.1869487762451172]
[0.0384737014770451, 0.17907142639160156]
[0.0481707572936898, 0.18036842346191406]
[0.03851194381713441, 0.18866539001464844]
[0.04817628860473633, 0.181732177734375]
[0.038704299926749286, 0.17827987670898438]
[0.03841533660887109, 0.18647193908691406]
[0.04800672531128214, 0.182952880859375]
[0.048358058929437675, 0.17408370971679688]
[0.0574183464050293, 0.18299102783203125]
[0.06702013015746644, 0.18731117248535156]
[0.057644462585443534, 0.17998695373535156]
[0.0863114356994572, 0.18342971801757812]
[0.08613939285278605, 0.1922893524169922]
