0.000590799999997671,[-0.89300317  0.34148967 -1.14495754],[ 0.76448911  0.25509393 -1.23271108]
0.009262599999999566,[-0.89313674  0.34150001 -1.14488423],[ 0.76472425  0.25527689 -1.2324729 ]
0.019869099999993978,[-0.89333564  0.34154695 -1.14482057],[ 0.76501578  0.25548378 -1.23216498]
0.028254900000000305,[-0.89345449  0.34156734 -1.14476025],[ 0.7651943   0.25558314 -1.23198116]
0.03594489999999695,[-0.89354903  0.34157377 -1.14472103],[ 0.76536733  0.25565791 -1.23179209]
0.04476529999999457,[-0.89362699  0.34158033 -1.14467394],[ 0.76554292  0.2557646  -1.23161829]
0.05330139999999517,[-0.89371586  0.34159735 -1.14464319],[ 0.76573521  0.25592098 -1.23143649]
0.06145249999999436,[-0.89381325  0.34164482 -1.14461684],[ 0.76593465  0.25615689 -1.23126376]
0.06990529999999495,[-0.8938939   0.34168115 -1.1445756 ],[ 0.7661314   0.25642598 -1.23109376]
0.07761209999999608,[-0.89395708  0.34169304 -1.14450145],[ 0.76636136  0.25671422 -1.23091137]
0.08600109999999717,[-0.89402384  0.34170622 -1.14444101],[ 0.7665869   0.25706124 -1.23073184]
0.09431989999999502,[-0.89409006  0.34173098 -1.14438748],[ 0.76683992  0.25744826 -1.23057628]
0.10251669999999535,[-0.89412624  0.34172416 -1.14429963],[ 0.76707643  0.25782222 -1.23041439]
0.11158229999999492,[-0.8941533  0.3417179 -1.1442101],[ 0.76730496  0.25811127 -1.23026919]
0.11906119999999731,[-0.89417475  0.34172362 -1.14413166],[ 0.76751435  0.25839624 -1.230124  ]
0.12823209999999818,[-0.8942166   0.34176663 -1.1440866 ],[ 0.76768017  0.25865242 -1.22998595]
0.1359484999999978,[-0.89422172  0.34177846 -1.14402556],[ 0.76779449  0.25886545 -1.22986841]
0.14523009999999914,[-0.89422446  0.34178653 -1.14394772],[ 0.76788372  0.25901523 -1.2297554 ]
0.1528196999999949,[-0.89423203  0.34180769 -1.14389944],[ 0.76791978  0.25914049 -1.22965133]
0.16165369999999513,[-0.89422303  0.34184045 -1.14386725],[ 0.76791573  0.25925422 -1.22956884]
0.16978220000000022,[-0.894207    0.34185994 -1.14383328],[ 0.76790959  0.25933999 -1.22949266]
0.1774419999999992,[-0.89416361  0.34184963 -1.14377904],[ 0.76788688  0.25943229 -1.22941172]
0.1860471999999973,[-0.89413542  0.34186447 -1.14373481],[ 0.7678805   0.25956133 -1.22931027]
0.1943695999999946,[-0.89413553  0.34191582 -1.14371657],[ 0.76787108  0.25973836 -1.22922266]
0.20250709999999827,[-0.89410496  0.34192523 -1.1436944 ],[ 0.76787233  0.25992846 -1.22912836]
0.210827799999997,[-0.894068    0.34192535 -1.14364851],[ 0.76786464  0.26009619 -1.22901452]
0.21929879999999713,[-0.8940323   0.34191364 -1.14360678],[ 0.76785159  0.26025742 -1.2288959 ]
0.22783679999999862,[-0.89400363  0.34191561 -1.14356518],[ 0.7678346   0.26038367 -1.22877717]
0.23595699999999908,[-0.89396459  0.34190151 -1.14352512],[ 0.76780766  0.26046595 -1.22866094]
0.24451459999999514,[-0.89392549  0.3418673  -1.14346015],[ 0.76776516  0.26047954 -1.22853565]
0.25245289999999443,[-0.89389247  0.34184182 -1.14339554],[ 0.767717    0.26047471 -1.22842789]
0.26107349999999485,[-0.89387429  0.3418296  -1.14335489],[ 0.76766062  0.26045132 -1.22831392]
0.2692872999999949,[-0.89384681  0.34182495 -1.14331448],[ 0.76762122  0.26041177 -1.22819066]
0.2782026000000002,[-0.89379287  0.34176472 -1.14326799],[ 0.76759195  0.26033795 -1.22808397]
0.2860140999999956,[-0.89372253  0.34169769 -1.14322484],[ 0.76757395  0.26025385 -1.22796476]
0.29492669999999777,[-0.89367098  0.34163204 -1.14319623],[ 0.76757216  0.26020214 -1.22784591]
0.3025147999999973,[-0.89360344  0.34156251 -1.1431818 ],[ 0.76759773  0.26014766 -1.22772563]
0.3110400999999996,[-0.8935219   0.34146863 -1.14315951],[ 0.76762849  0.26007807 -1.22760308]
