16.3596046,0
16.3692953,0
16.3793406,0
16.3893413,0
16.3994337,0
16.4093637,0
16.4193952,0
16.4294575,0
16.439396,0
16.4493962,0
16.4596568,0
16.4692539,0
16.4792723,0
16.4892843,0
16.4993284,0
16.5093006,0
16.5193972,0
16.5292996,0
16.5393211,0
16.5493696,0
16.559385,0
16.569343,0
16.5793654,0
16.5893179,0
16.5993745,0
16.6095351,0
16.6193074,0
16.6293947,0
16.6393703,0
16.6494095,0
16.6596069,0
16.6694503,0
16.6793729,0
16.689435,0
16.69947,0
16.7093581,0
16.7193023,0
16.7293787,0
16.7394138,0
16.7494258,0
16.7593232,0
16.769432,0
16.7794624,0
16.7894395,0
16.7994781,0
16.8094825,0
16.8194092,0
16.8293454,0
16.8394224,0
16.8494057,0
16.8596361,0
16.8693419,0
16.8793136,0
16.8894013,0
16.8994423,0
16.909348,0
16.9195655,0
16.9295284,0
16.9393013,0
16.9545522,0
16.9593771,0
16.9693415,0
16.9793507,0
16.9894045,0
16.9994179,0
17.0095478,0
17.0192895,0
17.0293447,0
17.039384,0
17.0494739,0
17.0594509,0
17.0693192,0
17.0792494,0
17.0894311,0
17.0993185,0
17.1094059,0
17.1194322,0
17.1292504,0
17.1394496,0
17.1495232,0
17.1593102,0
17.1694004,0
17.1793864,0
17.1892807,0
17.1993531,0
17.2093543,0
17.219426,0
17.2293821,0
17.2393418,0
17.2494347,0
17.2594495,0
17.2692862,0
17.2794618,0
17.2894069,0
17.2993899,0
17.30956,0
17.3194334,0
17.3292656,0
17.339451,0
17.3495379,0
17.3596257,0
17.3693184,0
17.3793112,0
17.3894172,0
17.3994752,0
17.4094651,0
17.4194349,0
17.4294345,0
17.4393785,0
17.4494044,0
17.459578,0
17.4693154,0
17.4794259,0
17.4894132,0
17.4992546,0
17.5098029,0
17.5194366,0
17.529274,0
17.5394099,0
17.5493735,0
17.5601473,0
17.5694182,0
17.5794277,0
17.5894909,0
17.5994576,0
17.6095876,0
17.6193413,0
17.6293318,0
17.6393315,0
17.6493625,0
17.6596974,0
17.6692933,0
17.6794359,0
17.6893825,0
17.6993317,0
17.7095838,0
17.7193424,0
17.7293537,0
17.7395712,0
17.7493692,0
17.7598211,0
17.7693478,0
17.7793399,0
17.7894189,0
17.7995093,0
17.8096387,0
17.8203392,0
17.8294121,0
17.8392766,0
17.8495343,0
17.8596897,0
17.8693912,0
17.8793282,0
17.8895307,0
17.8992929,0
17.9097985,0
17.9193832,0
17.9293475,0
17.9395116,0
17.949527,0
17.9594335,0
17.969418,0
17.9794131,0
17.9892949,0
17.9994772,0
18.0094246,0
18.0193065,0
18.0294449,0
18.039394,0
18.0492268,0
18.0596375,0
18.0694679,0
18.0794143,0
18.0894148,0
18.0994887,0
18.1098966,0
18.1193662,0
18.1293281,0
18.1394308,0
18.1494332,0
18.1594956,0
18.1695608,0
18.1794539,0
18.1893624,0
18.19941,0
18.2094366,0
18.2194007,0
18.2293944,0
18.2392654,0
18.24938,0
18.2595525,0
18.2694808,0
18.2794018,0
18.2894194,0
18.2994502,0
18.3095298,0
18.319378,0
18.3292963,0
18.3393567,0
18.3493846,0
18.360107,0
18.3694006,0
18.3794521,0
18.3893579,0
18.3994922,0
18.4100996,0
18.4193502,0
18.4294351,0
18.4393951,0
18.4492959,0
18.4595732,0
18.4694403,0
18.4793096,0
18.4894295,0
18.4994031,0
18.5092889,0
18.5194885,0
18.5293776,0
18.5393361,0
18.5493783,0
18.5601757,0
18.5694098,0
18.5795492,0
18.5893012,0
18.5994414,0
18.6093927,0
18.6193181,0
18.6292449,0
18.6393866,0
18.6492949,0
18.6595528,0
18.6692555,0
18.679224,0
18.6895002,0
18.6993186,0
18.7094256,0
18.7193608,0
18.7292948,0
18.7393218,0
18.7494401,0
18.7593895,0
18.7691543,0
18.7793327,0
18.7890363,0
18.7991163,0
18.809193,0
18.8198228,0
18.8292092,0
18.8390042,0
18.8492196,0
18.8592633,0
18.8689959,0
18.8792365,0
18.8889832,0
18.8991705,0
18.9092139,0
18.9190947,0
18.9291583,0
18.93931,0
18.9491374,0
18.9591028,0
18.9690582,0
18.9791333,0
18.9890893,0
18.9991896,0
19.0091467,0
19.019001,0
19.0291362,0
19.0390748,0
19.0491087,0
19.0591638,0
19.0689867,0
19.0792114,0
19.0891026,0
19.0990858,0
19.1090861,0
19.1192153,0
19.1292769,0
19.1390967,0
19.149063,0
