0.0004898999999980447,1.4929614,0
0.010294200000000586,1.4929614,0
0.02485550000000103,1.4929614,0
0.0301758999999997,1.4929614,0
0.04013619999999918,1.4929614,0
0.05026469999999961,1.4929614,0
0.060561899999999724,1.4929614,0
0.07019950000000108,1.4929614,0
0.08021769999999862,1.4929614,0
0.09030579999999944,1.4929614,0
0.1002869000000004,1.4929614,0
0.11028489999999991,1.4929614,0
0.12053249999999949,1.4929614,0
0.13019660000000144,1.4929614,0
0.14011100000000098,1.4929614,0
0.15012019999999993,1.4929614,0
0.1601645000000005,1.4929614,0
0.17007290000000097,1.4929614,0
0.18016259999999917,1.4929614,0
0.19014939999999925,1.4929614,0
0.20027400000000029,1.4929614,0
0.21021809999999874,1.4929614,0
0.22019900000000092,1.4929614,0
0.23022489999999962,1.4929614,0
0.24012129999999843,1.4929614,0
0.25026610000000105,1.4929614,0
0.26022449999999964,1.4929614,0
0.2701732999999997,1.4929614,0
0.28015549999999934,1.4929614,0
0.29013339999999843,1.4929614,0
0.3002730000000007,1.4929614,0
0.3102531000000006,1.4929614,0
0.3203338000000002,1.4929614,0
0.3302806999999994,1.4929614,0
0.3402491000000012,1.4929614,0
0.35010369999999824,1.4929614,0
0.36027509999999907,1.4929614,0
0.3702301999999982,1.4929614,0
0.38035500000000155,1.4929614,0
0.39029779999999903,1.4929614,0
0.4002313999999991,1.4929614,0
0.41033099999999934,1.4929614,0
0.42019559999999956,1.4929614,0
0.43021870000000106,1.4929614,0
0.44013089999999977,1.4929614,0
0.45033480000000026,1.4929614,0
0.46006810000000087,1.4929614,0
0.4701120000000003,1.4929614,0
0.4806355999999994,1.4929614,0
0.49019810000000064,1.4929614,0
0.5002025000000003,1.4929614,0
0.5106052000000005,1.4929614,0
0.5200652999999988,1.4929614,0
0.530195299999999,1.4929614,0
0.5405678999999992,1.4929614,0
0.5501563999999988,1.4929614,0
0.5602580999999986,1.4929614,0
0.5700657999999983,1.4929614,0
0.5801777000000001,1.4929614,0
0.5901977999999986,1.4929614,0
0.6001171999999997,1.4929614,0
0.6101627000000001,1.4929614,0
0.6200748999999988,1.4929614,0
0.6303385000000006,1.4929614,0
0.6407333000000008,1.4929614,0
0.6501674999999985,1.4929614,0
0.6601496000000004,1.4929614,0
0.6701586999999982,1.4929614,0
0.6801905999999995,1.4929614,0
0.6901373,1.4929614,0
0.7004005000000006,1.4929614,0
0.7103698999999999,1.4929614,0
0.7202266000000002,1.4929614,0
0.7303910999999985,1.4929614,0
0.7401635000000013,1.4929614,0
0.7502823999999997,1.4929614,0
