0.0012237999999982208,[-0.96943015  0.2827726  -1.32031083],[ 0.67738408  0.29050693 -1.33811092]
0.00993429999999762,[-0.96918714  0.28278017 -1.31996703],[ 0.67709798  0.29049522 -1.33805621]
0.018433000000001698,[-0.9689436   0.28279901 -1.31960595],[ 0.67685264  0.29048374 -1.33801126]
0.026462799999997344,[-0.96869862  0.28279892 -1.31926239],[ 0.67664599  0.29046062 -1.33794689]
0.033972300000002065,[-0.96858203  0.28280431 -1.31911016],[ 0.67658013  0.29046595 -1.33791566]
0.04227589999999992,[-0.96835446  0.28280321 -1.31877613],[ 0.67646545  0.29042754 -1.33782566]
0.05044459999999873,[-0.96811914  0.2828047  -1.31846333],[ 0.67641628  0.29040408 -1.33770895]
0.059009500000001935,[-0.96785814  0.28277662 -1.3181262 ],[ 0.67643493  0.29035378 -1.33757412]
0.06714730000000202,[-0.96760523  0.28276464 -1.3177824 ],[ 0.67652291  0.29029512 -1.33741045]
0.07549339999999916,[-0.96735716  0.2827647  -1.31742537],[ 0.67667639  0.29017615 -1.3372407 ]
0.08364219999999989,[-0.96711266  0.28277537 -1.31708443],[ 0.67688423  0.29002613 -1.33704782]
0.09184129999999868,[-0.96689296  0.28277755 -1.31676126],[ 0.67713457  0.28982222 -1.33686614]
0.10001799999999861,[-0.96665406  0.28278917 -1.31644559],[ 0.6774143   0.2896035  -1.33670175]
0.10892590000000268,[-0.96641397  0.28276363 -1.31613934],[ 0.67769861  0.28937873 -1.33652973]
0.11722069999999718,[-0.96616447  0.28276324 -1.31581426],[ 0.67800254  0.28912023 -1.33632207]
0.12542030000000182,[-0.96591413  0.28273553 -1.31547773],[ 0.6783269   0.28881636 -1.33607304]
0.13386150000000185,[-0.96568698  0.28271943 -1.31514049],[ 0.6786291   0.28852105 -1.33578253]
0.1420753000000019,[-0.96545827  0.28271508 -1.3148365 ],[ 0.6789518   0.28826323 -1.3355068 ]
0.14988029999999952,[-0.96526146  0.28273809 -1.31452441],[ 0.67925513  0.28799656 -1.33521676]
0.15846210000000127,[-0.96506876  0.28272358 -1.31424201],[ 0.67953855  0.28768468 -1.33485961]
0.16640449999999873,[-0.96485454  0.28271243 -1.31394053],[ 0.67985535  0.28731093 -1.33446229]
0.17467609999999922,[-0.96464312  0.28271148 -1.31365538],[ 0.68014199  0.28698742 -1.33402216]
0.18211519999999837,[-0.96443146  0.28269997 -1.31338739],[ 0.68038672  0.28663585 -1.33353806]
0.18973869999999948,[-0.96421981  0.28268075 -1.31311655],[ 0.68064046  0.28631088 -1.33304012]
0.19736890000000074,[-0.96401203  0.28266162 -1.31284714],[ 0.68092114  0.2860249  -1.33251095]
0.20572560000000095,[-0.96381563  0.28261775 -1.31259191],[ 0.68115002  0.28577819 -1.3319838 ]
0.21403039999999862,[-0.96363825  0.28258422 -1.31234801],[ 0.68137169  0.28558064 -1.33144724]
0.2220135999999968,[-0.96346396  0.28254628 -1.31211007],[ 0.68159765  0.28543177 -1.33092678]
0.22946449999999885,[-0.96337217  0.28251871 -1.31199419],[ 0.68170244  0.28538078 -1.33068383]
0.2374565000000004,[-0.96320873  0.28247297 -1.31174612],[ 0.68189877  0.28529516 -1.33023787]
0.24566589999999877,[-0.96305281  0.28241745 -1.31151533],[ 0.68204492  0.28524312 -1.32978642]
